ID	adj.P.Val	P.Value	F	GI	Gene.symbol	Gene.title	Gene.ID
ILMN_2682800	0.999988	7.62e-01	0.2743818	112181181	Cox5a	cytochrome c oxidase subunit Va	12858
ILMN_2966162	0.999988	7.62e-01	0.2742654	118130392	Tmem56	transmembrane protein 56	99887
ILMN_2822842	0.999988	7.62e-01	0.2741504	145864498	1600014C10Rik	RIKEN cDNA 1600014C10 gene	72244
ILMN_1219153	0.999988	7.63e-01	0.2734125	261245088	Lca5	Leber congenital amaurosis 5 (human)	75782
ILMN_2669280	0.999988	7.63e-01	0.2733179	254540028	Edem2	ER degradation enhancer, mannosidase alpha-like 2	108687
ILMN_2690410	0.999988	7.63e-01	0.2730936	142383697	Ruvbl2	RuvB-like protein 2	20174
ILMN_2514776	0.999988	7.63e-01	0.2730689	560186571	Trim33	tripartite motif-containing 33	94093
ILMN_2729153	0.999988	7.63e-01	0.2728909	161086987	Nos3	nitric oxide synthase 3, endothelial cell	18127
ILMN_2698799	0.999988	7.63e-01	0.2727239	930945786	Actb	actin, beta	11461
ILMN_2721919	0.999988	7.63e-01	0.2725943	22122750	Zfp768	zinc finger protein 768	233890
ILMN_2619671	0.999988	7.63e-01	0.2724957	142386526	Mrps16	mitochondrial ribosomal protein S16	66242
ILMN_2590917	0.999988	7.64e-01	0.2721422	163965367	Aim1	absent in melanoma 1	11630
ILMN_1228568	0.999988	7.64e-01	0.2720406	32129220	Irf2bp1	interferon regulatory factor 2 binding protein 1	272359
ILMN_2686721	0.999988	7.64e-01	0.2720179	239915962	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	21355
ILMN_2687014	0.999988	7.64e-01	0.2719723	57634519	Cyp2e1	cytochrome P450, family 2, subfamily e, polypeptide 1	13106
ILMN_2744758	0.999988	7.64e-01	0.2719592	134031965	Slc35a4	solute carrier family 35, member A4	67843
ILMN_2658266	0.999988	7.64e-01	0.2718306	295293101	Gpr22	G protein-coupled receptor 22	73010
ILMN_3160842	0.999988	7.64e-01	0.2717965	164519047	Otulin	OTU deubiquitinase with linear linkage specificity	432940
ILMN_1254669	0.999988	7.64e-01	0.2716092	226958372	Sypl	synaptophysin-like protein	19027
ILMN_2893999	0.999988	7.64e-01	0.2715428	1001184327	Cers2	ceramide synthase 2	76893
ILMN_3133817	0.999988	7.64e-01	0.2712195	89242138	Arhgap12	Rho GTPase activating protein 12	75415
ILMN_2981818	0.999988	7.64e-01	0.271175	142363373	Mrps7	mitchondrial ribosomal protein S7	50529
ILMN_2789651	0.999988	7.65e-01	0.2710271	311771531	Csrp3	cysteine and glycine-rich protein 3	13009
ILMN_1240979	0.999988	7.65e-01	0.2708746	134053932	Rbm38	RNA binding motif protein 38	56190
ILMN_2607926	0.999988	7.65e-01	0.2707148	229577274	Kdelr2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	66913
ILMN_2714579	0.999988	7.65e-01	0.2706851	118130461	Stag1	stromal antigen 1	20842
ILMN_2722784	0.999988	7.65e-01	0.2704231	160333908	Cd3g	CD3 antigen, gamma polypeptide	12502
ILMN_2686167	0.999988	7.65e-01	0.2704005	47271519	Neu4	sialidase 4	241159
ILMN_1235616	0.999988	7.65e-01	0.2703971	553727044	Scyl3	SCY1-like 3 (S. cerevisiae)	240880
ILMN_1227736	0.999988	7.65e-01	0.2702835	142370978	Sacs	sacsin	50720
ILMN_2739486	0.999988	7.65e-01	0.270209	116734869	Lta4h	leukotriene A4 hydrolase	16993
ILMN_2600744	0.999988	7.65e-01	0.2700804	190684664	Rgs16	regulator of G-protein signaling 16	19734
ILMN_3029953	0.999988	7.65e-01	0.2700657	156616302	Tardbp	TAR DNA binding protein	230908
ILMN_2702242	0.999988	7.65e-01	0.2699851	295148120	Homez	homeodomain leucine zipper-encoding gene	239099
ILMN_1254987	0.999988	7.65e-01	0.269984	140970688	Mbnl2	muscleblind-like 2	105559
ILMN_2697279	0.999988	7.66e-01	0.2697434	326633244	Ints3	integrator complex subunit 3	229543
ILMN_1219088	0.999988	7.66e-01	0.269711	118130312	Anapc16	anaphase promoting complex subunit 16	52717
ILMN_1244872	0.999988	7.66e-01	0.2696106	75992923	Acsl4	acyl-CoA synthetase long-chain family member 4	50790
ILMN_2635700	0.999988	7.66e-01	0.2695506	890769791	Lgi2	leucine-rich repeat LGI family, member 2	246316
ILMN_2987685	0.999988	7.66e-01	0.2694612	21450788	Ctsd	cathepsin D	13033
ILMN_2722488	0.999988	7.66e-01	0.2693544	530233450	Thumpd1	THUMP domain containing 1	233802
ILMN_1245579	0.999988	7.66e-01	0.2692924	557440777	Jak2	Janus kinase 2	16452
ILMN_2748384	0.999988	7.66e-01	0.2692767	225579112	Zfp710	zinc finger protein 710	209225
ILMN_2755585	0.999988	7.66e-01	0.269213	158508446	Avpi1	arginine vasopressin-induced 1	69534
ILMN_3030392	0.999988	7.66e-01	0.268921	158711723	Spata24	spermatogenesis associated 24	71242
ILMN_1256354	0.999988	7.66e-01	0.2688843	449310800	Gclm	glutamate-cysteine ligase, modifier subunit	14630
ILMN_2857679	0.999988	7.66e-01	0.2688342	190684680	Dedd	death effector domain-containing	21945
ILMN_1238094	0.999988	7.66e-01	0.2688297	182765447	Tfdp2	transcription factor Dp 2	211586
ILMN_1240806	0.999988	7.66e-01	0.2688166	241896921	Myo9a	myosin IXa	270163
ILMN_2744459	0.999988	7.66e-01	0.2688164	255003747	Alg3	asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase)	208624
ILMN_2681186	0.999988	7.66e-01	0.2684335	229608950	Rab29	RAB29, member RAS oncogene family	226422
ILMN_2659168	0.999988	7.67e-01	0.268354	148747105	Cib2	calcium and integrin binding family member 2	56506
ILMN_1238661	0.999988	7.67e-01	0.268304	31560502	Trappc3	trafficking protein particle complex 3	27096
ILMN_2687854	0.999988	7.67e-01	0.2681338	81295806	Selo	selenoprotein O	223776
ILMN_2486573	0.999988	7.67e-01	0.2680964	119672918	Vegfc	vascular endothelial growth factor C	22341
ILMN_2826947	0.999988	7.67e-01	0.2680588	258679474	Zfyve19	zinc finger, FYVE domain containing 19	72008
ILMN_1236601	0.999988	7.67e-01	0.2679882	146135012	Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit)	66979
ILMN_2680827	0.999988	7.67e-01	0.2679265	168480108	Il7r	interleukin 7 receptor	16197
ILMN_2881681	0.999988	7.67e-01	0.2676674	124378034	Tnrc6c	trinucleotide repeat containing 6C	217351
ILMN_1243370	0.999988	7.67e-01	0.2675602	141802562	Cyb5r1	cytochrome b5 reductase 1	72017
ILMN_3079257	0.999988	7.67e-01	0.2673678	113930707	Mup5	major urinary protein 5	17844
ILMN_2769065	0.999988	7.67e-01	0.2672824	34328285	Sdhb	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	67680
ILMN_2836312	0.999988	7.67e-01	0.2671124	172088120	Podxl2	podocalyxin-like 2	319655
ILMN_2613000	0.999988	7.68e-01	0.2668863	306482657	Islr	immunoglobulin superfamily containing leucine-rich repeat	26968
ILMN_2766105	0.999988	7.68e-01	0.2668164	141803112	Mfsd7a	major facilitator superfamily domain containing 7A	243197
ILMN_2587859	0.999988	7.68e-01	0.2665567	NA			
ILMN_2911283	0.999988	7.68e-01	0.2664028	161086983	Ap2s1	adaptor-related protein complex 2, sigma 1 subunit	232910
ILMN_2712873	0.999988	7.68e-01	0.2663551	31981358	Cyb5r3	cytochrome b5 reductase 3	109754
ILMN_2681446	0.999988	7.68e-01	0.266262	118130483	Clpb	ClpB caseinolytic peptidase B	20480
ILMN_2845991	0.999988	7.68e-01	0.2662569	550822427	Mknk1	MAP kinase-interacting serine/threonine kinase 1	17346
ILMN_2443330	0.999988	7.68e-01	0.2661954	291463252	Ttr	transthyretin	22139
ILMN_1220100	0.999988	7.68e-01	0.2661376	226874905	Ywhae	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	22627
ILMN_1248569	0.999988	7.68e-01	0.2660194	67846097	Timm9	translocase of inner mitochondrial membrane 9	30056
ILMN_2717460	0.999988	7.68e-01	0.2658348	146135003	Ndufb7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7	66916
ILMN_2997923	0.999988	7.68e-01	0.2658281	146149106	Apoa1bp	apolipoprotein A-I binding protein	246703
ILMN_1218880	0.999988	7.69e-01	0.2657466	882939090	Rint1	RAD50 interactor 1	72772
ILMN_2802611	0.999988	7.69e-01	0.2657195	188528893	Tm9sf2	transmembrane 9 superfamily member 2	68059
ILMN_2733733	0.999988	7.69e-01	0.2656334	158749637	Tlr2	toll-like receptor 2	24088
ILMN_2626209	0.999988	7.69e-01	0.2656319	281332127	Afmid	arylformamidase	71562
ILMN_3143577	0.999988	7.69e-01	0.2656098	110347464	Apaf1	apoptotic peptidase activating factor 1	11783
ILMN_1238081	0.999988	7.69e-01	0.2655338	557786222	Sigmar1	sigma non-opioid intracellular receptor 1	18391
ILMN_2616405	0.999988	7.69e-01	0.2653319	142375877	Cox6b1	cytochrome c oxidase, subunit VIb polypeptide 1	110323
ILMN_2883392	0.999988	7.69e-01	0.2650548	113930755	S100a11	S100 calcium binding protein A11	20195
ILMN_2736530	0.999988	7.69e-01	0.2650211	49355793	Cdk2ap1	CDK2 (cyclin-dependent kinase 2)-associated protein 1	13445
ILMN_2589865	0.999988	7.69e-01	0.2649531	161484596	Cd28	CD28 antigen	12487
ILMN_2856668	0.999988	7.69e-01	0.2648061	71725395	Mettl17	methyltransferase like 17	52535
ILMN_1249498	0.999988	7.69e-01	0.2647717	254039682	Plek	pleckstrin	56193
ILMN_2612443	0.999988	7.69e-01	0.2647649	553727236	Tbc1d5	TBC1 domain family, member 5	72238
ILMN_2920753	0.999988	7.69e-01	0.264639	194306554	Arhgef1	Rho guanine nucleotide exchange factor (GEF) 1	16801
ILMN_1225264	0.999988	7.69e-01	0.2645455	557128986	Atraid	all-trans retinoic acid induced differentiation factor	381629
ILMN_2807665	0.999988	7.69e-01	0.2645209	142388151	Gatc	glutamyl-tRNA(Gln) amidotransferase, subunit C	384281
ILMN_2773211	0.999988	7.69e-01	0.2645066	266458390	Kras	Kirsten rat sarcoma viral oncogene homolog	16653
ILMN_2888448	0.999988	7.70e-01	0.2640286	298493289	Ccr6	chemokine (C-C motif) receptor 6	12458
ILMN_3137920	0.999988	7.70e-01	0.2639669	84875512	Sel1l	sel-1 suppressor of lin-12-like (C. elegans)	20338
ILMN_2713898	0.999988	7.70e-01	0.2638865	119709815	Ddr1	discoidin domain receptor family, member 1	12305
ILMN_1225552	0.999988	7.70e-01	0.2637921	293651533	Arsa	arylsulfatase A	11883
ILMN_2835012	0.999988	7.70e-01	0.2636008	228008360	Tsen15	tRNA splicing endonuclease subunit 15	66637
ILMN_1214664	0.999988	7.70e-01	0.2632458	84370329	Glrx2	glutaredoxin 2 (thioltransferase)	69367
ILMN_3124226	0.999988	7.70e-01	0.2631816	557440727	Vwa9	von Willebrand factor A domain containing 9	69882
ILMN_2683222	0.999988	7.70e-01	0.2631455	326633220	Srd5a3	steroid 5 alpha-reductase 3	57357
ILMN_2793442	0.999988	7.71e-01	0.2630691	359338983	Ssx2ip	synovial sarcoma, X breakpoint 2 interacting protein	99167
ILMN_2707947	0.999988	7.71e-01	0.2630497	121583909	Pms2	postmeiotic segregation increased 2 (S. cerevisiae)	18861
ILMN_1244390	0.999988	7.71e-01	0.2629592	170763501	Wrn	Werner syndrome homolog (human)	22427
ILMN_1252832	0.999988	7.71e-01	0.2627815	118130305	Zc3h15	zinc finger CCCH-type containing 15	69082
ILMN_1248079	0.999988	7.71e-01	0.2625541	118129981	Zmpste24	zinc metallopeptidase, STE24	230709
ILMN_2874064	0.999988	7.71e-01	0.2624947	267844917	Wfikkn2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2	278507
ILMN_2963091	0.999988	7.71e-01	0.2622643	111185891	E130012A19Rik	RIKEN cDNA E130012A19 gene	103551
ILMN_2964996	0.999988	7.71e-01	0.2621211	171184417	Hykk	hydroxylysine kinase 1	235386
ILMN_2614432	0.999988	7.71e-01	0.2621076	90403617	Egfr	epidermal growth factor receptor	13649
ILMN_2615559	0.999988	7.71e-01	0.2621069	166295209	Dab2ip	disabled 2 interacting protein	69601
ILMN_1214838	0.999988	7.71e-01	0.2619796	162461558	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	15493
ILMN_2471268	0.999988	7.72e-01	0.261731	158508496	Usp39	ubiquitin specific peptidase 39	28035
ILMN_2427909	0.999988	7.72e-01	0.2616277	133892589	Trpm3	transient receptor potential cation channel, subfamily M, member 3	226025
ILMN_2622500	0.999988	7.72e-01	0.261545	47271528	Zbtb7c	zinc finger and BTB domain containing 7C	207259
ILMN_1247156	0.999988	7.72e-01	0.2612846	157951675	Apoa2	apolipoprotein A-II	11807
ILMN_2608184	0.999988	7.72e-01	0.26123	225007624	Il6st	interleukin 6 signal transducer	16195
ILMN_2610204	0.999988	7.72e-01	0.2610794	954788165	Mtch2	mitochondrial carrier 2	56428
ILMN_1244811	0.999988	7.72e-01	0.2609412	156616302	Tardbp	TAR DNA binding protein	230908
ILMN_3004151	0.999988	7.72e-01	0.2608669	142367692	1600002K03Rik	RIKEN cDNA 1600002K03 gene	69770
ILMN_1244631	0.999988	7.72e-01	0.2607866	594591613	Ugp2	UDP-glucose pyrophosphorylase 2	216558
ILMN_2691706	0.999988	7.72e-01	0.2607125	119508434	Sac3d1	SAC3 domain containing 1	66406
ILMN_2860501	0.999988	7.73e-01	0.2604209	225690563	Lrrc49	leucine rich repeat containing 49	102747
ILMN_3073486	0.999988	7.73e-01	0.2603221	255003790	Rpl31	ribosomal protein L31	114641
ILMN_2998995	0.999988	7.73e-01	0.2601772	77404398	Ddi2	DNA-damage inducible protein 2	68817
ILMN_2983948	0.999988	7.73e-01	0.2601691	142372255	Creld2	cysteine-rich with EGF-like domains 2	76737
ILMN_3109360	0.999988	7.73e-01	0.2598712	254675264	Plec	plectin	18810
ILMN_1233478	0.999988	7.73e-01	0.2598588	46559771	Haus6	HAUS augmin-like complex, subunit 6	230376
ILMN_3162516	0.999988	7.73e-01	0.2595943	267844897	Gm11437	predicted gene 11437	628813
ILMN_3140158	0.999988	7.73e-01	0.2594239	68299772	Arl14ep	ADP-ribosylation factor-like 14 effector protein	212772
ILMN_2590200	0.999988	7.73e-01	0.2592986	164519144	Ccdc71	coiled-coil domain containing 71	72454
ILMN_2834370	0.999988	7.73e-01	0.2592555	165932338	Cutc	cutC copper transporter	66388
ILMN_2723095	0.999988	7.73e-01	0.259191	224967080	Rapsn	receptor-associated protein of the synapse	19400
ILMN_2712578	0.999988	7.73e-01	0.2591738	601984033	Rbm47	RNA binding motif protein 47	245945
ILMN_2636951	0.999988	7.74e-01	0.2590853	237513003	Cpsf2	cleavage and polyadenylation specific factor 2	51786
ILMN_2591056	0.999988	7.74e-01	0.2590569	NA			
ILMN_1237664	0.999988	7.74e-01	0.2590536	300863101	Fam63a	family with sequence similarity 63, member A	75007
ILMN_2838372	0.999988	7.74e-01	0.2590357	NA			
ILMN_1223997	0.999988	7.74e-01	0.2589255	225543172	Crtap	cartilage associated protein	56693
ILMN_2496817	0.999988	7.74e-01	0.2587041	238231389	Ulk2	unc-51 like kinase 2	29869
ILMN_2674213	0.999988	7.74e-01	0.2586144	545479079	Cacnb1	calcium channel, voltage-dependent, beta 1 subunit	12295
ILMN_2962840	0.999988	7.74e-01	0.258536	471009496	Cct6a	chaperonin containing Tcp1, subunit 6a (zeta)	12466
ILMN_2708415	0.999988	7.74e-01	0.258395	142365492	Nat6	N-acetyltransferase 6	56441
ILMN_3087187	0.999988	7.74e-01	0.2581622	548962155	Zscan21	zinc finger and SCAN domain containing 21	22697
ILMN_2769261	0.999988	7.74e-01	0.258101	170172543	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	22592
ILMN_2706205	0.999988	7.74e-01	0.2580303	146149273	Cisd1	CDGSH iron sulfur domain 1	52637
ILMN_2987404	0.999988	7.75e-01	0.257781	119508427	Pmepa1	prostate transmembrane protein, androgen induced 1	65112
ILMN_1237640	0.999988	7.75e-01	0.2576757	162287128	Cnih1	cornichon family AMPA receptor auxiliary protein 1	12793
ILMN_2823195	0.999988	7.75e-01	0.2576572	16716462	Mcoln1	mucolipin 1	94178
ILMN_1235657	0.999988	7.75e-01	0.2576246	240849120	Rnase4	ribonuclease, RNase A family 4	58809
ILMN_2823796	0.999988	7.75e-01	0.2574461	359751467	Mtf2	metal response element binding transcription factor 2	17765
ILMN_2633872	0.999988	7.75e-01	0.2573487	237858588	Cdk10	cyclin-dependent kinase 10	234854
ILMN_2720663	0.999988	7.75e-01	0.2573433	227908805	Cracr2b	calcium release activated channel regulator 2B	213573
ILMN_1241307	0.999988	7.75e-01	0.2572748	77404368	Bcl2l13	BCL2-like 13 (apoptosis facilitator)	94044
ILMN_1251524	0.999988	7.75e-01	0.2572425	110626049	Them4	thioesterase superfamily member 4	75778
ILMN_1226838	0.999988	7.75e-01	0.2571524	110825969	Selm	selenoprotein M	114679
ILMN_1220360	0.999988	7.75e-01	0.2571198	894216341	Unc13b	unc-13 homolog B (C. elegans)	22249
ILMN_2991779	0.999988	7.75e-01	0.256909	146141143	Rgl3	ral guanine nucleotide dissociation stimulator-like 3	71746
ILMN_2818678	0.999988	7.75e-01	0.2567691	594190931	Tdrd7	tudor domain containing 7	100121
ILMN_1214593	0.999988	7.75e-01	0.2566467	255982525	Fahd2a	fumarylacetoacetate hydrolase domain containing 2A	68126
ILMN_2977762	0.999988	7.75e-01	0.2566457	118130371	Tnpo3	transportin 3	320938
ILMN_2605694	0.999988	7.75e-01	0.2566167	890778120	Krtcap2	keratinocyte associated protein 2	66059
ILMN_2719036	0.999988	7.76e-01	0.2564749	224994276	Vash2	vasohibin 2	226841
ILMN_3037668	0.999988	7.76e-01	0.2564548	119829185	Prosc	proline synthetase co-transcribed	114863
ILMN_2896049	0.999988	7.76e-01	0.2564144	227908841	Npepl1	aminopeptidase-like 1	228961
ILMN_2685275	0.999988	7.76e-01	0.2564123	19527377	Tmem109	transmembrane protein 109	68539
ILMN_1214515	0.999988	7.76e-01	0.2562976	357588458	Usp8	ubiquitin specific peptidase 8	84092
ILMN_2733179	0.999988	7.76e-01	0.2562105	817379472	Aldh2	aldehyde dehydrogenase 2, mitochondrial	11669
ILMN_2697304	0.999988	7.76e-01	0.2561507	921274072	Eln	elastin	13717
ILMN_1213014	0.999988	7.76e-01	0.2561499	142374909	Umps	uridine monophosphate synthetase	22247
ILMN_2682063	0.999988	7.76e-01	0.2559678	47059205	Rnf181	ring finger protein 181	66510
ILMN_2863965	0.999988	7.76e-01	0.2558878	226958647	Pfn1	profilin 1	18643
ILMN_2641069	0.999988	7.76e-01	0.2557934	145966841	Plekhj1	pleckstrin homology domain containing, family J member 1	78670
ILMN_2872499	0.999988	7.76e-01	0.25572	141802898	Gm5113	predicted gene 5113	330503
ILMN_2725548	0.999988	7.76e-01	0.2555799	253970449	Pqlc2	PQ loop repeat containing 2	212555
ILMN_2648709	0.999988	7.76e-01	0.2553199	171184412	Pard3	par-3 family cell polarity regulator	93742
ILMN_2745354	0.999988	7.76e-01	0.2553098	667751580	Ap1g1	adaptor protein complex AP-1, gamma 1 subunit	11765
ILMN_2806124	0.999988	7.77e-01	0.2552205	552953842	Pih1d1	PIH1 domain containing 1	68845
ILMN_2880246	0.999988	7.77e-01	0.2552068	254039715	Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	57376
ILMN_1243593	0.999988	7.77e-01	0.2551935	146141128	Pcgf5	polycomb group ring finger 5	76073
ILMN_2624703	0.999988	7.77e-01	0.2550815	594190968	Med27	mediator complex subunit 27	68975
ILMN_3152204	0.999988	7.77e-01	0.2549187	145699142	Sctr	secretin receptor	319229
ILMN_2598692	0.999988	7.77e-01	0.2547906	251823809	Mark3	MAP/microtubule affinity regulating kinase 3	17169
ILMN_2464999	0.999988	7.77e-01	0.2547736	928589399	Unc119	unc-119 lipid binding chaperone	22248
ILMN_2756686	0.999988	7.77e-01	0.2547276	269995974	Ldah	lipid droplet associated hydrolase	68832
ILMN_2765741	0.999988	7.77e-01	0.2547222	114520598	Mxi1	MAX interactor 1, dimerization protein	17859
ILMN_2959729	0.999988	7.77e-01	0.2546629	47575839	Arhgap20	Rho GTPase activating protein 20	244867
ILMN_1249654	0.999988	7.77e-01	0.2545664	673921843	Clasrp	CLK4-associating serine/arginine rich protein	53609
ILMN_1245518	0.999988	7.77e-01	0.2544827	114145510	Vsig2	V-set and immunoglobulin domain containing 2	57276
ILMN_2708203	0.999988	7.77e-01	0.2544744	239052130	Cdkn1c	cyclin-dependent kinase inhibitor 1C (P57)	12577
ILMN_2701093	0.999988	7.77e-01	0.254295	111607495	Jak1	Janus kinase 1	16451
ILMN_1237942	0.999988	7.77e-01	0.254218	50881952	Appl1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	72993
ILMN_1232530	0.999988	7.77e-01	0.2541999	21704217	Msantd4	Myb/SANT-like DNA-binding domain containing 4 with coiled-coils	78100
ILMN_2661495	0.999988	7.77e-01	0.2541473	100817929	Tmem44	transmembrane protein 44	224090
ILMN_2740285	0.999988	7.78e-01	0.2538917	472235268	Fancl	Fanconi anemia, complementation group L	67030
ILMN_2974117	0.999988	7.78e-01	0.2538604	806638641	Kctd6	potassium channel tetramerisation domain containing 6	71393
ILMN_2808939	0.999988	7.78e-01	0.2536211	133892239	0610007P14Rik	RIKEN cDNA 0610007P14 gene	58520
ILMN_1233076	0.999988	7.78e-01	0.2535416	652698107	Prkcsh	protein kinase C substrate 80K-H	19089
ILMN_2895501	0.999988	7.78e-01	0.2533363	374093195	Gucy1a2	guanylate cyclase 1, soluble, alpha 2	234889
ILMN_3160659	0.999988	7.78e-01	0.253278	118129891	Dok2	docking protein 2	13449
ILMN_2732859	0.999988	7.78e-01	0.2532382	576067828	Sidt2	SID1 transmembrane family, member 2	214597
ILMN_2921303	0.999988	7.78e-01	0.2532166	274325031	Tyms-ps	thymidylate synthase, pseudogene	22172
ILMN_2722732	0.999988	7.78e-01	0.2531539	118129990	Srgn	serglycin	19073
ILMN_1231910	0.999988	7.78e-01	0.253056	283484003	Rnf128	ring finger protein 128	66889
ILMN_2998135	0.999988	7.78e-01	0.2530148	930155593	Atg5	autophagy related 5	11793
ILMN_2782841	0.999988	7.78e-01	0.2529213	225543503	Ccdc144b	coiled-coil domain containing 144B	241943
ILMN_1257333	0.999988	7.78e-01	0.2526638	255304940	2310022B05Rik	RIKEN cDNA 2310022B05 gene	69551
ILMN_2820297	0.999988	7.79e-01	0.2523965	359465534	Elp3	elongator acetyltransferase complex subunit 3	74195
ILMN_2485323	0.999988	7.79e-01	0.2522515	118129942	Trf	transferrin	22041
ILMN_1250771	0.999988	7.79e-01	0.2522367	298566327	Prorsd1	prolyl-tRNA synthetase domain containing 1	67939
ILMN_2636536	0.999988	7.79e-01	0.2517971	559098492	Pla2g12a	phospholipase A2, group XIIA	66350
ILMN_2663230	0.999988	7.79e-01	0.2517178	84579879	Slco3a1	solute carrier organic anion transporter family, member 3a1	108116
ILMN_2606990	0.999988	7.79e-01	0.2516477	295390500	Asph	aspartate-beta-hydroxylase	65973
ILMN_1241142	0.999988	7.80e-01	0.2512872	100816763	Clmn	calmin	94040
