ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2876554	0.8127	0.37060479	-0.931563	-5.6889	-0.08707508	257096047	Sra1	steroid receptor RNA activator 1
ILMN_2861469	0.8127	0.37061156	0.93155	-5.68891	0.04571513	258547113	Cyfip1	cytoplasmic FMR1 interacting protein 1
ILMN_2632839	0.8127	0.37066506	-0.931442	-5.68901	-0.04013867	595763447	Shroom1	shroom family member 1
ILMN_2826110	0.8127	0.37082626	0.931117	-5.6893	0.10660671	157951740	Cat	catalase
ILMN_1256814	0.8127	0.37087997	0.931008	-5.6894	0.09779073	358438001	Kcnma1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1
ILMN_1224901	0.8127	0.37088892	-0.93099	-5.68941	-0.04156669	62821773	Dscc1	DNA replication and sister chromatid cohesion 1
ILMN_1224076	0.8127	0.37092191	0.930924	-5.68947	0.13662513	165905596	Fam220a	family with sequence similarity 220, member A
ILMN_3149680	0.8127	0.37092863	-0.93091	-5.68948	-0.07323919	557440728	Fbxl12	F-box and leucine-rich repeat protein 12
ILMN_3139380	0.8127	0.37094867	0.93087	-5.68952	0.04609197	550822018	Mlxip	MLX interacting protein
ILMN_1245927	0.8127	0.37104779	0.93067	-5.6897	0.09733964	550821834	Wdr37	WD repeat domain 37
ILMN_2691566	0.8127	0.3710614	-0.930642	-5.68972	-0.05749293	326937437	Yipf2	Yip1 domain family, member 2
ILMN_2841280	0.8127	0.37110031	0.930564	-5.68979	0.04751073	160333782	Habp4	hyaluronic acid binding protein 4
ILMN_2958382	0.8127	0.3711602	-0.930443	-5.6899	-0.04101838	239985587	Chd1	chromodomain helicase DNA binding protein 1
ILMN_3109360	0.8127	0.37116741	0.930429	-5.68991	0.06464535	254675264	Plec	plectin
ILMN_1256608	0.8127	0.37118939	0.930384	-5.68995	0.0409044	157057144	Ablim1	actin-binding LIM protein 1
ILMN_1222492	0.8128	0.37128715	0.930187	-5.69013	0.07528189	160333184	Mipep	mitochondrial intermediate peptidase
ILMN_3040710	0.8129	0.3713726	0.930015	-5.69028	0.0531196	557128999	Rtn1	reticulon 1
ILMN_2692270	0.813	0.37145524	-0.929849	-5.69043	-0.03923693	323637456	Tead3	TEA domain family member 3
ILMN_2664702	0.8131	0.37165052	-0.929455	-5.69078	-0.04123659	257196237	H1fnt	H1 histone family, member N, testis-specific
ILMN_3138222	0.8131	0.37165751	-0.929441	-5.69079	-0.05249216	183074531	Ermard	ER membrane associated RNA degradation
ILMN_2963792	0.8131	0.37173355	-0.929288	-5.69093	-0.05015313	229608907	Trmt1l	tRNA methyltransferase 1 like
ILMN_2754787	0.8131	0.37182745	0.929099	-5.6911	0.06504244	113204628	Rsrc1	arginine/serine-rich coiled-coil 1
ILMN_1221440	0.8131	0.37187637	0.929001	-5.69119	0.04264269	40549396	Ankrd17	ankyrin repeat domain 17
ILMN_2672606	0.8131	0.37206156	-0.928628	-5.69152	-0.07906639	295389568	Edrf1	erythroid differentiation regulatory factor 1
ILMN_2960214	0.8131	0.37206902	-0.928613	-5.69153	-0.06495476	224809558	Nucks1	nuclear casein kinase and cyclin-dependent kinase substrate 1
ILMN_1223285	0.8131	0.37214691	-0.928456	-5.69167	-0.07828901	93004086	Hspa2	heat shock protein 2
ILMN_3149218	0.8131	0.3721476	0.928455	-5.69167	0.04049402	342672094	Cacfd1	calcium channel flower domain containing 1
ILMN_2742426	0.8131	0.37218053	-0.928389	-5.69173	-0.06704362	118130509	Selenbp1	selenium binding protein 1
ILMN_2588053	0.8131	0.37219284	-0.928364	-5.69176	-0.11141497	NA		
ILMN_3162214	0.8131	0.37223447	-0.92828	-5.69183	-0.05261695	84662775	Gml2	glycosylphosphatidylinositol anchored molecule like 2
ILMN_1231457	0.8131	0.372246	0.928257	-5.69185	0.04996544	31560877	P3h4	prolyl 3-hydroxylase family member 4 (non-enzymatic)
ILMN_2981767	0.8131	0.37226478	0.928219	-5.69188	0.05949873	133778982	Klc2	kinesin light chain 2
ILMN_1237664	0.8131	0.37234625	-0.928055	-5.69203	-0.08066829	300863101	Fam63a	family with sequence similarity 63, member A
ILMN_2627299	0.8131	0.37235119	-0.928045	-5.69204	-0.07451922	125661047	Akap9	A kinase (PRKA) anchor protein (yotiao) 9
ILMN_1256012	0.8131	0.37242328	0.927901	-5.69217	0.09784052	293651570	Zfp521	zinc finger protein 521
ILMN_2627995	0.8131	0.3725723	-0.927601	-5.69244	-0.05839453	18875367	Mtmr4	myotubularin related protein 4
ILMN_2733957	0.8131	0.37260429	-0.927537	-5.69249	-0.04755417	6677688	Rbpjl	recombination signal binding protein for immunoglobulin kappa J region-like
ILMN_2651137	0.8131	0.37268023	-0.927384	-5.69263	-0.07895465	244792233	Lck	lymphocyte protein tyrosine kinase
ILMN_3009948	0.8131	0.37283757	-0.927068	-5.69291	-0.08036544	160333070	Gmcl1	germ cell-less, spermatogenesis associated 1
ILMN_2839682	0.8131	0.37286456	0.927014	-5.69296	0.05567273	225543367	Btbd6	BTB (POZ) domain containing 6
ILMN_2614563	0.8131	0.37290501	-0.926932	-5.69303	-0.06804011	149363692	Apol7c	apolipoprotein L 7c
ILMN_1252963	0.8131	0.3729102	-0.926922	-5.69304	-0.03264094	359465601	Atp2c1	ATPase, Ca++-sequestering
ILMN_2774825	0.8131	0.3729553	0.926831	-5.69312	0.09291707	118130851	G3bp1	GTPase activating protein (SH3 domain) binding protein 1
ILMN_1234415	0.8131	0.37298456	0.926772	-5.69317	0.03960256	NA		
ILMN_1260212	0.8131	0.37299612	-0.926749	-5.69319	-0.05003032	226246555	Nkx2-1	NK2 homeobox 1
ILMN_2836885	0.8131	0.37301999	0.926701	-5.69324	0.05919782	326937444	Hoxc10	homeobox C10
ILMN_3055220	0.8131	0.37310479	-0.926531	-5.69339	-0.05040843	162287407	Zfp583	zinc finger protein 583
ILMN_2751653	0.8131	0.37326478	0.92621	-5.69367	0.13897276	118130806	Pnpla8	patatin-like phospholipase domain containing 8
ILMN_2751247	0.8131	0.37327502	-0.926189	-5.69369	-0.04339857	146141213	Urm1	ubiquitin related modifier 1
ILMN_2737296	0.8131	0.37332284	0.926093	-5.69378	0.09102151	118130101	Lars2	leucyl-tRNA synthetase, mitochondrial
ILMN_2868414	0.8131	0.37333188	-0.926075	-5.69379	-0.03844566	221139795	Krtap31-2	keratin associated protein 31-2
ILMN_2613659	0.8131	0.37333983	-0.926059	-5.69381	-0.037685	34328279	Ctdp1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1
ILMN_2443129	0.8131	0.37352627	0.925685	-5.69414	0.08111859	890773930	Usp10	ubiquitin specific peptidase 10
ILMN_1219155	0.8131	0.37352959	-0.925678	-5.69415	-0.04957053	300192997	Jak3	Janus kinase 3
ILMN_2600643	0.8131	0.37358638	0.925564	-5.69425	0.0401823	146134928	Pfdn1	prefoldin 1
ILMN_2595597	0.8131	0.37377131	-0.925193	-5.69458	-0.0758726	251823793	Anln	anillin, actin binding protein
ILMN_2615837	0.8131	0.37383559	-0.925064	-5.69469	-0.06139636	158631226	Cstf3	cleavage stimulation factor, 3' pre-RNA, subunit 3
ILMN_3111298	0.8131	0.37388497	0.924965	-5.69478	0.06018954	284520885	Mcfd2	multiple coagulation factor deficiency 2
ILMN_2675029	0.8131	0.37392204	-0.924891	-5.69485	-0.07253071	165377245	Slc4a3	solute carrier family 4 (anion exchanger), member 3
ILMN_1222821	0.8131	0.37392461	-0.924886	-5.69485	-0.04454536	119508430	Rogdi	rogdi homolog
ILMN_2655163	0.8131	0.37405464	-0.924625	-5.69508	-0.05052868	NA		
ILMN_2518284	0.8131	0.37414211	0.92445	-5.69524	0.0426971	340007423	Dlg2	discs, large homolog 2 (Drosophila)
ILMN_3091641	0.8131	0.37425525	0.924223	-5.69544	0.08686108	156151404	Dab2	disabled 2, mitogen-responsive phosphoprotein
ILMN_2627845	0.8131	0.3742627	0.924208	-5.69545	0.03509878	225543201	9430015G10Rik	RIKEN cDNA 9430015G10 gene
ILMN_2651642	0.8131	0.37429612	0.924141	-5.69551	0.04393982	163965355	Naca	nascent polypeptide-associated complex alpha polypeptide
ILMN_1215639	0.8131	0.37430355	-0.924126	-5.69552	-0.11405403	84452160	Commd1	COMM domain containing 1
ILMN_2698107	0.8131	0.37437641	0.92398	-5.69565	0.08061687	158631224	Eif1a	eukaryotic translation initiation factor 1A
ILMN_2682019	0.8131	0.37441192	0.923909	-5.69572	0.0667476	133893199	Ndufa8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8
ILMN_3076439	0.8131	0.37452153	-0.92369	-5.69591	-0.04450006	227330634	Slc1a2	solute carrier family 1 (glial high affinity glutamate transporter), member 2
ILMN_3163374	0.8131	0.37454481	0.923643	-5.69595	0.05832271	262231774	Baiap2	brain-specific angiogenesis inhibitor 1-associated protein 2
ILMN_2851889	0.8131	0.37457334	-0.923586	-5.696	-0.05472512	229577262	Prkrip1	Prkr interacting protein 1 (IL11 inducible)
ILMN_1215755	0.8131	0.37457924	-0.923574	-5.69601	-0.04496591	163937860	Grwd1	glutamate-rich WD repeat containing 1
ILMN_2657421	0.8131	0.37460741	-0.923518	-5.69606	-0.12143909	40789095	Phkb	phosphorylase kinase beta
ILMN_1227266	0.8131	0.37462277	-0.923487	-5.69609	-0.04136236	NA		
ILMN_2626547	0.8131	0.3746461	0.92344	-5.69613	0.045685	133892745	Pmm2	phosphomannomutase 2
ILMN_3159558	0.8131	0.37464908	-0.923434	-5.69614	-0.04399683	118131129	Xkr9	X-linked Kx blood group related 9
ILMN_2752883	0.8133	0.37478736	-0.923157	-5.69638	-0.05227122	146134469	Hsp90aa1	heat shock protein 90, alpha (cytosolic), class A member 1
ILMN_2736975	0.8139	0.37514896	-0.922434	-5.69703	-0.05189936	357197135	Bag6	BCL2-associated athanogene 6
ILMN_1255259	0.8139	0.37522473	-0.922282	-5.69716	-0.06725247	169234735	Alkbh5	alkB homolog 5, RNA demethylase
ILMN_2629718	0.8139	0.37523791	0.922256	-5.69718	0.06516098	368711321	Mtfr1l	mitochondrial fission regulator 1-like
ILMN_2774916	0.8139	0.37527833	0.922175	-5.69726	0.04116519	85861233	Pla2g4e	phospholipase A2, group IVE
ILMN_2737758	0.8139	0.37531448	-0.922103	-5.69732	-0.06128525	158711689	Ptprs	protein tyrosine phosphatase, receptor type, S
ILMN_2810443	0.814	0.3755368	-0.921658	-5.69771	-0.10959978	133892326	Fam103a1	family with sequence similarity 103, member A1
ILMN_2938047	0.814	0.37555499	-0.921622	-5.69775	-0.05107471	24528549	Etv5	ets variant 5
ILMN_2598585	0.814	0.37561219	0.921507	-5.69785	0.07897102	238637308	Ikbkg	inhibitor of kappaB kinase gamma
ILMN_2784580	0.814	0.37563025	-0.921471	-5.69788	-0.06757841	158508719	Cd3e	CD3 antigen, epsilon polypeptide
ILMN_2805339	0.814	0.37565013	0.921432	-5.69791	0.22040299	141803573	Hspb6	heat shock protein, alpha-crystallin-related, B6
ILMN_2896483	0.8143	0.37583482	0.921063	-5.69824	0.05633645	239985607	Polg2	polymerase (DNA directed), gamma 2, accessory subunit
ILMN_1246495	0.8143	0.37597155	0.920789	-5.69848	0.08041706	10092670	Tmem9b	TMEM9 domain family, member B
ILMN_3111877	0.8143	0.37604014	0.920652	-5.6986	0.05326238	84872206	Rbms2	RNA binding motif, single stranded interacting protein 2
ILMN_1241976	0.8143	0.37607655	-0.92058	-5.69867	-0.11125481	260447055	Ubac1	ubiquitin associated domain containing 1
ILMN_3125920	0.8143	0.37610589	0.920521	-5.69872	0.07551452	545688908	Mast2	microtubule associated serine/threonine kinase 2
ILMN_2702039	0.8143	0.37610942	0.920514	-5.69873	0.09755945	NA		
ILMN_2749143	0.8143	0.3761494	-0.920434	-5.6988	-0.08120915	NA		
ILMN_2994380	0.8143	0.3762133	0.920307	-5.69891	0.04506677	270483796	Nat2	N-acetyltransferase 2 (arylamine N-acetyltransferase)
ILMN_1218226	0.8146	0.37641747	0.919899	-5.69927	0.0500625	408772015	Slc45a3	solute carrier family 45, member 3
ILMN_1256000	0.8147	0.37650037	-0.919734	-5.69942	-0.04553859	258645103	Zak	sterile alpha motif and leucine zipper containing kinase AZK
ILMN_1246464	0.8148	0.37664633	0.919442	-5.69967	0.04532536	260436948	Gpr21	G protein-coupled receptor 21
ILMN_2939666	0.8148	0.37669265	0.91935	-5.69976	0.04860685	125628663	Fzd2	frizzled class receptor 2
ILMN_2816660	0.8148	0.37670732	0.919321	-5.69978	0.05343088	294489311	Chic1	cysteine-rich hydrophobic domain 1
ILMN_2857114	0.8152	0.37696443	0.918808	-5.70023	0.11371916	217330637	Strbp	spermatid perinuclear RNA binding protein
ILMN_2636335	0.8153	0.37704592	-0.918646	-5.70038	-0.07105768	226958315	Srsf2	serine/arginine-rich splicing factor 2
ILMN_1213117	0.8157	0.37736926	0.918001	-5.70095	0.08489393	334724451	Trip10	thyroid hormone receptor interactor 10
ILMN_2844376	0.8157	0.37750012	-0.917741	-5.70118	-0.06003394	291621690	Ilvbl	ilvB (bacterial acetolactate synthase)-like
ILMN_2913590	0.8157	0.37754484	-0.917651	-5.70125	-0.08016405	274319352	Lonp2	lon peptidase 2, peroxisomal
ILMN_3140107	0.8157	0.37756917	0.917603	-5.7013	0.04904926	291167778	Cdc14a	CDC14 cell division cycle 14A
ILMN_2647533	0.8157	0.37756996	-0.917601	-5.7013	-0.06512293	82734230	Slc41a3	solute carrier family 41, member 3
ILMN_2764019	0.8157	0.37759044	0.917561	-5.70134	0.12392658	224994270	Fcho2	FCH domain only 2
ILMN_2476885	0.8157	0.37767897	0.917384	-5.70149	0.08677788	357933643	Ptgr2	prostaglandin reductase 2
ILMN_2694257	0.8157	0.3776801	0.917382	-5.70149	0.06177138	70887805	Ccdc28b	coiled coil domain containing 28B
ILMN_2952493	0.8159	0.37778708	-0.917169	-5.70168	-0.03833372	NA		
ILMN_2800655	0.8161	0.37795044	0.916844	-5.70197	0.07149496	227500280	Etfa	electron transferring flavoprotein, alpha polypeptide
ILMN_2714874	0.8163	0.37817902	-0.916389	-5.70237	-0.06206769	111161446	Mterf1a	mitochondrial transcription termination factor 1a
ILMN_1227225	0.8163	0.3782313	-0.916285	-5.70246	-0.07415011	170295839	Trim28	tripartite motif-containing 28
ILMN_2739027	0.8163	0.37824657	-0.916255	-5.70249	-0.04631633	227498709	Nat8f1	N-acetyltransferase 8 (GCN5-related) family member 1
ILMN_2503129	0.8163	0.37827958	0.916189	-5.70254	0.04092784	241666384	Cd40	CD40 antigen
ILMN_1247760	0.8163	0.37833158	0.916086	-5.70264	0.04531456	39930440	2210016L21Rik	RIKEN cDNA 2210016L21 gene
ILMN_2735995	0.8164	0.37842286	-0.915904	-5.7028	-0.03692031	254939672	Samd4	sterile alpha motif domain containing 4
ILMN_2824599	0.8167	0.37858963	-0.915573	-5.70309	-0.07736826	261862288	Plpp6	phospholipid phosphatase 6
ILMN_2650492	0.8167	0.37866087	0.915431	-5.70321	0.05423288	34328279	Ctdp1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1
ILMN_1234561	0.8168	0.37877561	-0.915203	-5.70341	-0.04070423	118130885	4921509C19Rik	RIKEN cDNA 4921509C19 gene
ILMN_1217041	0.8168	0.37887803	-0.915	-5.70359	-0.04139036	161484598	Cd86	CD86 antigen
ILMN_2876124	0.8168	0.37888899	-0.914978	-5.70361	-0.05983507	281427219	Borcs5	BLOC-1 related complex subunit 5
ILMN_1243558	0.8168	0.37891219	0.914932	-5.70365	0.05690279	77627972	Mettl3	methyltransferase like 3
ILMN_2618526	0.8174	0.37926647	0.914228	-5.70427	0.04925284	146198749	Napepld	N-acyl phosphatidylethanolamine phospholipase D
ILMN_2781784	0.8174	0.37930084	-0.91416	-5.70433	-0.13149272	133893325	Osr2	odd-skipped related 2
ILMN_2598660	0.8178	0.37960391	0.913558	-5.70486	0.04599026	46358377	Abca15	ATP-binding cassette, sub-family A (ABC1), member 15
ILMN_2701363	0.8178	0.3796778	-0.913412	-5.70499	-0.05025332	146134991	Mrpl49	mitochondrial ribosomal protein L49
ILMN_2769030	0.8178	0.37967825	0.913411	-5.70499	0.03816736	251823890	Hars	histidyl-tRNA synthetase
ILMN_2970691	0.8178	0.37974224	-0.913284	-5.7051	-0.06620289	158508640	Ppie	peptidylprolyl isomerase E (cyclophilin E)
ILMN_2914884	0.8178	0.37983239	-0.913105	-5.70526	-0.06247474	10092670	Tmem9b	TMEM9 domain family, member B
ILMN_1253387	0.8178	0.37989508	0.912981	-5.70537	0.0746989	145966754	Klf5	Kruppel-like factor 5
ILMN_2957782	0.8178	0.37992331	0.912925	-5.70542	0.04284369	110815825	Robo2	roundabout guidance receptor 2
ILMN_3055445	0.8178	0.37998855	0.912795	-5.70553	0.04731661	118129878	Hid1	HID1 domain containing
ILMN_2599360	0.8178	0.3799985	0.912776	-5.70555	0.05758403	84794592	Pofut1	protein O-fucosyltransferase 1
ILMN_2806720	0.8178	0.38007827	-0.912618	-5.70569	-0.05765467	23397418	Rbks	ribokinase
ILMN_2940484	0.8178	0.38012557	0.912524	-5.70577	0.03394663	157267233	Gpr35	G protein-coupled receptor 35
ILMN_1255898	0.8178	0.38013094	0.912513	-5.70578	0.05238707	257196204	Nsmce2	NSE2/MMS21 homolog, SMC5-SMC6 complex SUMO ligase
ILMN_2620574	0.8178	0.38019595	-0.912384	-5.70589	-0.04411227	329663741	Atg16l1	autophagy related 16-like 1 (S. cerevisiae)
ILMN_2469689	0.8181	0.38039911	0.911982	-5.70624	0.07315553	141801752	Ubl5	ubiquitin-like 5
ILMN_1247257	0.8182	0.38050965	-0.911763	-5.70644	-0.04726515	224922802	Gpd2	glycerol phosphate dehydrogenase 2, mitochondrial
ILMN_2417316	0.8182	0.38054279	-0.911697	-5.70649	-0.06009945	236466497	Uggt1	UDP-glucose glycoprotein glucosyltransferase 1
ILMN_2976601	0.8183	0.38065427	0.911476	-5.70669	0.05495475	356995940	Tfg	Trk-fused gene
ILMN_2647792	0.8185	0.38079594	-0.911196	-5.70693	-0.04447381	657188863	Rab13	RAB13, member RAS oncogene family
ILMN_2711355	0.8186	0.38092163	0.910947	-5.70715	0.04476697	225637537	Dmwd	dystrophia myotonica-containing WD repeat motif
ILMN_1240728	0.8186	0.38094418	-0.910902	-5.70719	-0.03884629	100817512	Sh3tc2	SH3 domain and tetratricopeptide repeats 2
ILMN_3156010	0.819	0.38120663	0.910383	-5.70765	0.08234012	256985135	Pdzrn3	PDZ domain containing RING finger 3
ILMN_1258086	0.8192	0.38133714	-0.910125	-5.70787	-0.10100064	NA		
ILMN_2614861	0.8192	0.3814854	0.909832	-5.70813	0.07297855	256574833	Ranbp6	RAN binding protein 6
ILMN_2846026	0.8192	0.381608	-0.909589	-5.70834	-0.04820964	89242161	Rhox4d	reproductive homeobox 4D
ILMN_2879221	0.8192	0.38164355	0.909519	-5.7084	0.07604297	146149249	Trim23	tripartite motif-containing 23
ILMN_1245536	0.8192	0.38164941	0.909508	-5.70841	0.06611061	255982522	Col4a3bp	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein
ILMN_1256927	0.8192	0.38170397	-0.9094	-5.70851	-0.07229673	117647254	Fam83g	family with sequence similarity 83, member G
ILMN_2860580	0.8192	0.38178175	0.909246	-5.70864	0.04607184	270341391	Zdhhc24	zinc finger, DHHC domain containing 24
ILMN_2625125	0.8192	0.38181364	-0.909183	-5.7087	-0.04791762	410025481	Cx3cr1	chemokine (C-X3-C motif) receptor 1
ILMN_2645155	0.8192	0.38182932	0.909152	-5.70873	0.04395329	469832271	Hoxa9	homeobox A9
ILMN_3100276	0.8192	0.38183523	-0.90914	-5.70874	-0.0458072	27532958	Aldh1l1	aldehyde dehydrogenase 1 family, member L1
ILMN_2904321	0.8192	0.38187158	0.909068	-5.7088	0.05405469	190883483	Akt3	thymoma viral proto-oncogene 3
ILMN_2665161	0.8193	0.38198855	-0.908837	-5.709	-0.05178217	303521962	Kat7	K(lysine) acetyltransferase 7
ILMN_2731792	0.8195	0.38214256	0.908533	-5.70927	0.0656404	300795899	Lancl1	LanC (bacterial lantibiotic synthetase component C)-like 1
ILMN_2653725	0.8195	0.38222799	-0.908364	-5.70941	-0.05675263	145966740	Inhbb	inhibin beta-B
ILMN_2432550	0.8195	0.38226596	-0.90829	-5.70948	-0.12578164	83921623	Trib2	tribbles pseudokinase 2
ILMN_1234672	0.8195	0.38228656	-0.908249	-5.70952	-0.09974155	93587676	Ddx17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17
ILMN_2785712	0.8199	0.38257698	0.907676	-5.71002	0.03839278	289577078	Olfr1381	olfactory receptor 1381
ILMN_2808186	0.8199	0.38258643	-0.907657	-5.71003	-0.06685627	16716602	Gtf2ird2	GTF2I repeat domain containing 2
ILMN_2711163	0.8204	0.382934	0.906971	-5.71063	0.06889161	530354638	Ctsk	cathepsin K
ILMN_1244381	0.8204	0.38300617	-0.906829	-5.71076	-0.08602632	42476187	Lamtor2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
ILMN_2822850	0.8204	0.3830122	0.906817	-5.71077	0.05027719	161353501	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1
ILMN_3076424	0.8204	0.38303848	-0.906765	-5.71081	-0.03986825	112421038	Ppl	periplakin
ILMN_3160218	0.8204	0.38313678	-0.906571	-5.71098	-0.04227758	160333186	Amica1	adhesion molecule, interacts with CXADR antigen 1
ILMN_1231094	0.8204	0.38314177	-0.906562	-5.71099	-0.0554375	118130353	Smyd3	SET and MYND domain containing 3
ILMN_1235583	0.8204	0.38336768	-0.906116	-5.71138	-0.05836471	255918182	Ppp6r3	protein phosphatase 6, regulatory subunit 3
ILMN_1231686	0.8204	0.38337743	-0.906097	-5.7114	-0.06454633	300116312	Kat2b	K(lysine) acetyltransferase 2B
ILMN_2694387	0.8204	0.38339457	-0.906063	-5.71142	-0.05555651	168480119	Rictor	RPTOR independent companion of MTOR, complex 2
ILMN_2760629	0.8204	0.3834865	-0.905882	-5.71158	-0.06852294	145966788	Nsf	N-ethylmaleimide sensitive fusion protein
ILMN_2778094	0.8204	0.38350758	-0.905841	-5.71162	-0.04213352	118403309	Rassf7	Ras association (RalGDS/AF-6) domain family (N-terminal) member 7
ILMN_1227218	0.8204	0.38356738	-0.905723	-5.71172	-0.07548446	594191007	Zer1	zyg-11 related, cell cycle regulator
ILMN_1247682	0.8204	0.38358433	-0.90569	-5.71175	-0.0644925	340007373	Atp6v0a1	ATPase, H+ transporting, lysosomal V0 subunit A1
ILMN_2637233	0.8204	0.38364316	-0.905574	-5.71185	-0.07223491	118129958	Prdx5	peroxiredoxin 5
ILMN_2593338	0.8204	0.3836464	0.905567	-5.71186	0.05933861	142361108	Actr6	ARP6 actin-related protein 6
ILMN_2793817	0.8205	0.38377511	0.905314	-5.71208	0.05702394	302564918	Cldn15	claudin 15
ILMN_1218380	0.8205	0.38379067	-0.905283	-5.71211	-0.08000666	594140569	Hist2h2ac	histone cluster 2, H2ac
ILMN_3151129	0.8205	0.38384496	-0.905176	-5.7122	-0.04069239	142373987	Slx4ip	SLX4 interacting protein
ILMN_1221275	0.8206	0.38393978	0.90499	-5.71236	0.04156204	87239998	Pnkd	paroxysmal nonkinesiogenic dyskinesia
ILMN_2717242	0.8206	0.38405165	-0.904769	-5.71255	-0.04032527	590121979	Amot	angiomotin
ILMN_3091574	0.8206	0.38407273	0.904728	-5.71259	0.05177176	84370348	Olfm1	olfactomedin 1
ILMN_2919343	0.8206	0.38408478	-0.904704	-5.71261	-0.06973149	260099644	Aven	apoptosis, caspase activation inhibitor
