ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2836924	0.63324	2.55e-01	1.21	-5.0635	1.32e-01	595763412	Wdr45	WD repeat domain 45
ILMN_3148662	0.63324	2.55e-01	-1.21	-5.0637	-3.68e-01	119226246	Srsf5	serine/arginine-rich splicing factor 5
ILMN_2745993	0.63324	2.55e-01	-1.21	-5.0638	-4.64e-01	255003772	Ece1	endothelin converting enzyme 1
ILMN_1225406	0.63324	2.55e-01	1.21	-5.0638	6.53e-02	142351670	Ccl24	chemokine (C-C motif) ligand 24
ILMN_2693913	0.63326	2.55e-01	1.21	-5.064	5.49e-02	119220567	Onecut2	one cut domain, family member 2
ILMN_3008361	0.63326	2.55e-01	1.21	-5.0642	1.53e-01	469608411	Bmper	BMP-binding endothelial regulator
ILMN_2781798	0.63326	2.55e-01	1.21	-5.0642	3.91e-01	141802860	Gm561	predicted gene 561
ILMN_2843029	0.63334	2.55e-01	-1.21	-5.0644	-5.09e-02	210032519	Man1a2	mannosidase, alpha, class 1A, member 2
ILMN_2982736	0.63336	2.55e-01	1.21	-5.0645	1.98e-01	142358051	Cep19	centrosomal protein 19
ILMN_1251273	0.63337	2.55e-01	1.21	-5.0648	3.13e-01	118130806	Pnpla8	patatin-like phospholipase domain containing 8
ILMN_2968032	0.63337	2.55e-01	-1.21	-5.0648	-2.52e-01	133893041	Eif1ad	eukaryotic translation initiation factor 1A domain containing
ILMN_2749935	0.63342	2.56e-01	1.21	-5.065	7.69e-02	261399885	Sugct	succinyl-CoA glutarate-CoA transferase
ILMN_2602588	0.63342	2.56e-01	-1.21	-5.0651	-1.21e-01	142374816	Zc3hc1	zinc finger, C3HC type 1
ILMN_1219667	0.63342	2.56e-01	-1.21	-5.0652	-5.88e-01	47271538	Pfdn2	prefoldin 2
ILMN_2812164	0.63342	2.56e-01	1.21	-5.0653	6.72e-02	262072975	Irak4	interleukin-1 receptor-associated kinase 4
ILMN_2805631	0.63342	2.56e-01	-1.21	-5.0654	-6.62e-02	110625964	Mrgbp	MRG/MORF4L binding protein
ILMN_2766720	0.63347	2.56e-01	1.21	-5.0657	8.83e-02	283135185	Coq6	coenzyme Q6 monooxygenase
ILMN_2703702	0.63347	2.56e-01	1.21	-5.0659	5.49e-02	162287026	Minpp1	multiple inositol polyphosphate histidine phosphatase 1
ILMN_1223313	0.63347	2.56e-01	-1.21	-5.066	-1.77e-01	253970473	Fn3k	fructosamine 3 kinase
ILMN_2635167	0.63347	2.56e-01	-1.21	-5.0662	-8.88e-02	262231837	Csrp2bp	cysteine and glycine-rich protein 2 binding protein
ILMN_2618831	0.63347	2.56e-01	-1.21	-5.0662	-4.07e-01	300116247	Dnajc27	DnaJ heat shock protein family (Hsp40) member C27
ILMN_2901801	0.63347	2.56e-01	1.21	-5.0665	6.96e-02	170650608	Inpp1	inositol polyphosphate-1-phosphatase
ILMN_2944366	0.63347	2.56e-01	-1.21	-5.0665	-7.04e-01	819231734	Hspb8	heat shock protein 8
ILMN_2732795	0.63347	2.56e-01	1.21	-5.0666	9.32e-02	732663008	Myl10	myosin, light chain 10, regulatory
ILMN_2597248	0.63347	2.56e-01	-1.21	-5.0667	-8.60e-02	66932951	Abcb9	ATP-binding cassette, sub-family B (MDR/TAP), member 9
ILMN_2951310	0.63347	2.56e-01	1.21	-5.0669	6.70e-02	240120066	Pisd-ps2	phosphatidylserine decarboxylase, pseudogene 2
ILMN_2642517	0.63347	2.56e-01	1.20	-5.0669	2.27e-01	146141109	Medag	mesenteric estrogen dependent adipogenesis
ILMN_3007540	0.63347	2.56e-01	-1.20	-5.0669	-6.99e-02	83715995	Krtap5-5	keratin associated protein 5-5
ILMN_2654624	0.63347	2.56e-01	-1.20	-5.067	-9.40e-02	NA		
ILMN_3123120	0.63354	2.56e-01	-1.20	-5.0672	-4.70e-01	121674789	Rnps1	ribonucleic acid binding protein S1
ILMN_1218525	0.63359	2.56e-01	-1.20	-5.0674	-9.05e-02	240255470	Il18r1	interleukin 18 receptor 1
ILMN_1224254	0.63369	2.56e-01	1.20	-5.0677	7.84e-02	31341162	Esrp2	epithelial splicing regulatory protein 2
ILMN_1246999	0.63369	2.57e-01	-1.20	-5.0678	-1.24e-01	255982507	Ddx18	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18
ILMN_1244135	0.63369	2.57e-01	1.20	-5.0678	6.85e-02	224809381	Arpc5	actin related protein 2/3 complex, subunit 5
ILMN_1254644	0.63375	2.57e-01	-1.20	-5.068	-1.13e-01	807066369	Spsb2	splA/ryanodine receptor domain and SOCS box containing 2
ILMN_1377918	0.63437	2.57e-01	-1.20	-5.0688	-2.14e-01	157671922	Ubc	ubiquitin C
ILMN_2670407	0.63459	2.57e-01	1.20	-5.0693	7.89e-02	142384133	Aqp11	aquaporin 11
ILMN_2427108	0.63459	2.57e-01	1.20	-5.0693	5.99e-02	158508425	Zfp36l1	zinc finger protein 36, C3H type-like 1
ILMN_2429025	0.63478	2.57e-01	1.20	-5.07	2.58e-01	113374169	Wbp5	WW domain binding protein 5
ILMN_3161289	0.63478	2.57e-01	1.20	-5.0702	9.79e-02	118129988	Gnaz	guanine nucleotide binding protein, alpha z subunit
ILMN_1238495	0.63478	2.57e-01	1.20	-5.0702	6.62e-02	936976564	Adamts1	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1
ILMN_2878979	0.63478	2.57e-01	1.20	-5.0704	6.69e-02	141802951	Tnfaip8l2	tumor necrosis factor, alpha-induced protein 8-like 2
ILMN_2686611	0.63478	2.57e-01	1.20	-5.0704	5.55e-02	133891660	Acsbg1	acyl-CoA synthetase bubblegum family member 1
ILMN_2729706	0.63478	2.58e-01	-1.20	-5.0705	-1.04e-01	31980750	B3gat3	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)
ILMN_1232903	0.63478	2.58e-01	-1.20	-5.0706	-7.04e-02	224809388	Acbd6	acyl-Coenzyme A binding domain containing 6
ILMN_2652260	0.63478	2.58e-01	1.20	-5.0706	1.49e-01	575771808	Rpap2	RNA polymerase II associated protein 2
ILMN_1226497	0.63478	2.58e-01	1.20	-5.0707	6.96e-02	240120055	Ift80	intraflagellar transport 80
ILMN_1214800	0.63478	2.58e-01	-1.20	-5.0707	-1.69e-01	941355825	Rnf167	ring finger protein 167
ILMN_2639454	0.63478	2.58e-01	-1.20	-5.0708	-3.47e-01	227430366	Smu1	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)
ILMN_1215167	0.63481	2.58e-01	-1.20	-5.0709	-7.04e-02	142378584	Ddx5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5
ILMN_3149024	0.63481	2.58e-01	1.20	-5.0711	1.69e-01	553727012	Scoc	short coiled-coil protein
ILMN_2733887	0.63481	2.58e-01	-1.20	-5.0713	-5.76e-01	700584893	Mknk2	MAP kinase-interacting serine/threonine kinase 2
ILMN_2777104	0.63481	2.58e-01	-1.20	-5.0713	-7.35e-02	77917601	Ubfd1	ubiquitin family domain containing 1
ILMN_3131478	0.63498	2.58e-01	1.20	-5.0716	7.67e-02	209447050	Bcat1	branched chain aminotransferase 1, cytosolic
ILMN_2765196	0.63504	2.58e-01	-1.20	-5.0719	-3.15e-01	546231289	Camk2g	calcium/calmodulin-dependent protein kinase II gamma
ILMN_2849571	0.63504	2.58e-01	1.20	-5.072	1.48e-01	141801733	Wdr75	WD repeat domain 75
ILMN_1218582	0.63504	2.58e-01	1.20	-5.0721	5.94e-02	254750711	Mapk9	mitogen-activated protein kinase 9
ILMN_3143088	0.63504	2.58e-01	1.20	-5.0723	1.03e-01	113930739	Zfp868	zinc finger protein 868
ILMN_1224781	0.63504	2.58e-01	-1.20	-5.0724	-7.52e-01	924182586	Ndufs2	NADH dehydrogenase (ubiquinone) Fe-S protein 2
ILMN_3075513	0.63504	2.58e-01	-1.20	-5.0725	-7.04e-02	557440772	Slc41a3	solute carrier family 41, member 3
ILMN_2659762	0.63504	2.58e-01	-1.20	-5.0725	-3.41e-01	146134932	Mrpl18	mitochondrial ribosomal protein L18
ILMN_1220603	0.63504	2.58e-01	1.20	-5.0726	6.71e-02	407970976	Il15ra	interleukin 15 receptor, alpha chain
ILMN_2771956	0.63518	2.58e-01	-1.20	-5.0728	-4.33e-01	549806769	Calu	calumenin
ILMN_1226688	0.63523	2.58e-01	1.20	-5.073	1.25e-01	406647872	Ephx2	epoxide hydrolase 2, cytoplasmic
ILMN_1259737	0.63527	2.58e-01	-1.20	-5.0732	-1.19e-01	300192984	Dcun1d4	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)
ILMN_2663211	0.63547	2.59e-01	-1.20	-5.0735	-1.77e-01	142386655	Stbd1	starch binding domain 1
ILMN_2771368	0.63547	2.59e-01	1.20	-5.0737	7.09e-02	429484482	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl
ILMN_2626442	0.63547	2.59e-01	-1.20	-5.0737	-8.13e-01	145279174	Myom1	myomesin 1
ILMN_2699621	0.63555	2.59e-01	1.20	-5.0741	8.72e-02	NA		
ILMN_2742075	0.63555	2.59e-01	1.20	-5.0741	1.50e-01	669033312	Cd14	CD14 antigen
ILMN_3161897	0.63555	2.59e-01	-1.20	-5.0743	-1.67e-01	225543180	Dync1li2	dynein, cytoplasmic 1 light intermediate chain 2
ILMN_2704165	0.63555	2.59e-01	-1.20	-5.0744	-7.87e-01	924182586	Ndufs2	NADH dehydrogenase (ubiquinone) Fe-S protein 2
ILMN_1252850	0.63555	2.59e-01	1.20	-5.0745	1.39e-01	162287293	Rbm8a	RNA binding motif protein 8a
ILMN_2966632	0.63555	2.59e-01	1.20	-5.0745	2.05e-01	146134902	Cyb5a	cytochrome b5 type A (microsomal)
ILMN_2725402	0.63555	2.59e-01	1.20	-5.0747	6.78e-02	31982436	Nsdhl	NAD(P) dependent steroid dehydrogenase-like
ILMN_2740285	0.63555	2.59e-01	1.20	-5.0748	9.41e-02	472235268	Fancl	Fanconi anemia, complementation group L
ILMN_2687799	0.63555	2.59e-01	-1.20	-5.0749	-1.92e-01	262073030	Fam50a	family with sequence similarity 50, member A
ILMN_2805829	0.63555	2.59e-01	-1.20	-5.0751	-1.23e-01	142386116	Exosc2	exosome component 2
ILMN_2869182	0.63555	2.59e-01	-1.20	-5.0755	-7.75e-02	215276944	Alg12	asparagine-linked glycosylation 12 (alpha-1,6-mannosyltransferase)
ILMN_3065871	0.63555	2.59e-01	1.20	-5.0756	6.02e-02	114326486	Syce1l	synaptonemal complex central element protein 1 like
ILMN_2898135	0.63555	2.59e-01	-1.20	-5.0758	-2.90e-01	146141090	Cxxc1	CXXC finger 1 (PHD domain)
ILMN_2702767	0.63555	2.60e-01	-1.20	-5.076	-7.41e-02	225543513	Slc35a1	solute carrier family 35 (CMP-sialic acid transporter), member 1
ILMN_2601907	0.63555	2.60e-01	-1.20	-5.0761	-1.62e-01	6754519	Ldb1	LIM domain binding 1
ILMN_2806720	0.63555	2.60e-01	-1.20	-5.0762	-5.62e-02	23397418	Rbks	ribokinase
ILMN_2728889	0.63555	2.60e-01	-1.20	-5.0764	-5.34e-02	164518929	Sdk1	sidekick cell adhesion molecule 1
ILMN_2932455	0.63555	2.60e-01	1.20	-5.0764	6.54e-02	158711718	P2rx1	purinergic receptor P2X, ligand-gated ion channel, 1
ILMN_2833376	0.63555	2.60e-01	-1.20	-5.0766	-4.71e-01	483968031	Prkaca	protein kinase, cAMP dependent, catalytic, alpha
ILMN_2635197	0.63555	2.60e-01	1.20	-5.0766	8.78e-02	124301213	Psapl1	prosaposin-like 1
ILMN_1238374	0.63555	2.60e-01	1.20	-5.0766	7.01e-02	409168309	Cdc7	cell division cycle 7 (S. cerevisiae)
ILMN_2711948	0.63555	2.60e-01	-1.20	-5.0767	-1.85e-01	254939570	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5
ILMN_2721406	0.63555	2.60e-01	-1.20	-5.077	-1.00e-01	568599850	Crhr2	corticotropin releasing hormone receptor 2
ILMN_2736168	0.63555	2.60e-01	1.19	-5.0771	7.10e-02	313851070	Ppt1	palmitoyl-protein thioesterase 1
ILMN_1246861	0.63555	2.60e-01	1.19	-5.0771	6.85e-02	510025482	Ctss	cathepsin S
ILMN_2821014	0.63555	2.60e-01	1.19	-5.0773	3.34e-01	158937238	Timm8b	translocase of inner mitochondrial membrane 8B
ILMN_2692615	0.63555	2.60e-01	1.19	-5.0777	1.17e-01	118130416	Tgm2	transglutaminase 2, C polypeptide
ILMN_1242013	0.63555	2.60e-01	-1.19	-5.0778	-1.27e-01	146149338	Uck2	uridine-cytidine kinase 2
ILMN_2676876	0.63555	2.60e-01	1.19	-5.0778	5.69e-02	118130212	Pdk3	pyruvate dehydrogenase kinase, isoenzyme 3
ILMN_2677494	0.63555	2.60e-01	-1.19	-5.078	-1.99e-01	10946677	Drg2	developmentally regulated GTP binding protein 2
ILMN_1247147	0.63555	2.60e-01	1.19	-5.0781	1.59e-01	131886531	Cebpa	CCAAT/enhancer binding protein (C/EBP), alpha
ILMN_2772155	0.63555	2.60e-01	-1.19	-5.0781	-8.38e-02	631226385	Adam19	a disintegrin and metallopeptidase domain 19 (meltrin beta)
ILMN_1236420	0.63555	2.60e-01	1.19	-5.0782	7.00e-02	171846252	Gpnmb	glycoprotein (transmembrane) nmb
ILMN_1249529	0.63555	2.60e-01	1.19	-5.0783	9.21e-02	142382577	Pllp	plasma membrane proteolipid
ILMN_3128725	0.63555	2.60e-01	1.19	-5.0784	7.64e-02	90403618	Egfr	epidermal growth factor receptor
ILMN_1227889	0.63555	2.60e-01	-1.19	-5.0785	-1.48e-01	260099689	Pias3	protein inhibitor of activated STAT 3
ILMN_2765524	0.63555	2.60e-01	1.19	-5.0785	1.23e-01	228008362	Swap70	SWA-70 protein
ILMN_2468617	0.63555	2.60e-01	-1.19	-5.0785	-1.02e-01	125628661	Med12	mediator complex subunit 12
ILMN_3128616	0.63555	2.60e-01	-1.19	-5.0786	-8.69e-02	255708435	Pik3cd	phosphatidylinositol 3-kinase catalytic delta polypeptide
ILMN_2428388	0.63555	2.60e-01	1.19	-5.0787	6.91e-02	NA		
ILMN_2623735	0.63555	2.61e-01	-1.19	-5.0788	-2.91e-01	31982062	Kyat1	kynurenine aminotransferase 1
ILMN_2944576	0.63555	2.61e-01	-1.19	-5.0788	-1.63e-01	21703961	Pex6	peroxisomal biogenesis factor 6
ILMN_3141195	0.63555	2.61e-01	1.19	-5.079	5.66e-02	100817069	Zfp692	zinc finger protein 692
ILMN_2704637	0.63555	2.61e-01	1.19	-5.079	1.46e-01	178557740	Mdfic	MyoD family inhibitor domain containing
ILMN_2633897	0.63555	2.61e-01	-1.19	-5.079	-4.85e-01	31982129	Pde6d	phosphodiesterase 6D, cGMP-specific, rod, delta
ILMN_1224279	0.63555	2.61e-01	1.19	-5.0791	1.06e-01	141802823	Mall	mal, T cell differentiation protein-like
ILMN_2637122	0.63557	2.61e-01	-1.19	-5.0793	-5.87e-02	142349260	Pkp2	plakophilin 2
ILMN_1238680	0.63557	2.61e-01	1.19	-5.0794	8.68e-02	313103005	Gopc	golgi associated PDZ and coiled-coil motif containing
ILMN_2726432	0.63557	2.61e-01	1.19	-5.0794	9.44e-02	163310758	Arhgef10l	Rho guanine nucleotide exchange factor (GEF) 10-like
ILMN_2839145	0.63557	2.61e-01	-1.19	-5.0796	-1.95e-01	227430354	Fam207a	family with sequence similarity 207, member A
ILMN_2601090	0.63597	2.61e-01	-1.19	-5.0803	-5.55e-01	295424136	Gps1	G protein pathway suppressor 1
ILMN_2751304	0.63597	2.61e-01	-1.19	-5.0804	-1.25e-01	124358952	Ell	elongation factor RNA polymerase II
ILMN_2624862	0.63597	2.61e-01	-1.19	-5.0806	-1.03e-01	118130630	Rap2a	RAS related protein 2a
ILMN_1230087	0.63597	2.61e-01	-1.19	-5.0808	-7.57e-02	117956380	Psme4	proteasome (prosome, macropain) activator subunit 4
ILMN_2985788	0.63597	2.61e-01	1.19	-5.0809	8.07e-02	31342021	Gpr150	G protein-coupled receptor 150
ILMN_2734391	0.63597	2.61e-01	-1.19	-5.0809	-2.00e-01	158534080	Ramp1	receptor (calcitonin) activity modifying protein 1
ILMN_2716085	0.63597	2.61e-01	-1.19	-5.0809	-2.04e-01	21703961	Pex6	peroxisomal biogenesis factor 6
ILMN_2909068	0.63597	2.61e-01	-1.19	-5.0809	-2.67e-01	602152750	Mrps23	mitochondrial ribosomal protein S23
ILMN_3162174	0.63606	2.62e-01	1.19	-5.0815	2.76e-01	358439477	Immt	inner membrane protein, mitochondrial
ILMN_2476804	0.63606	2.62e-01	1.19	-5.0815	3.72e-01	922959994	Ube2a	ubiquitin-conjugating enzyme E2A
ILMN_2722192	0.63606	2.62e-01	1.19	-5.0819	6.25e-02	117938276	Cntn3	contactin 3
ILMN_2930764	0.63606	2.62e-01	-1.19	-5.0819	-1.57e-01	224809361	B4galt3	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3
ILMN_2895819	0.63606	2.62e-01	1.19	-5.0819	7.12e-02	282847328	Vmn1r11	vomeronasal 1 receptor 11
ILMN_1255849	0.63606	2.62e-01	1.19	-5.082	1.03e-01	146141157	Zdhhc13	zinc finger, DHHC domain containing 13
ILMN_2691613	0.63606	2.62e-01	-1.19	-5.082	-6.08e-01	133892519	Ppp1ca	protein phosphatase 1, catalytic subunit, alpha isoform
ILMN_2735102	0.63606	2.62e-01	1.19	-5.0821	8.51e-02	118130050	Mylip	myosin regulatory light chain interacting protein
ILMN_2883063	0.63606	2.62e-01	-1.19	-5.0821	-3.12e-01	124244091	Adcy2	adenylate cyclase 2
ILMN_2944939	0.63606	2.62e-01	-1.19	-5.0823	-3.22e-01	118129899	Camk1	calcium/calmodulin-dependent protein kinase I
ILMN_1257284	0.63606	2.62e-01	1.19	-5.0823	2.42e-01	124487330	Blvra	biliverdin reductase A
ILMN_2801746	0.63626	2.62e-01	1.19	-5.0826	8.28e-02	267844803	Chchd6	coiled-coil-helix-coiled-coil-helix domain containing 6
ILMN_2965835	0.6364	2.62e-01	1.19	-5.0829	6.58e-02	162287032	Mnt	max binding protein
ILMN_2755826	0.63661	2.62e-01	1.19	-5.0833	8.36e-02	289547749	Olfr399	olfactory receptor 399
ILMN_2828599	0.63661	2.62e-01	-1.19	-5.0833	-9.20e-02	172072614	Naa35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
ILMN_1250767	0.63666	2.62e-01	1.19	-5.0836	1.73e-01	600971672	Tpd52l2	tumor protein D52-like 2
ILMN_1224034	0.63666	2.63e-01	-1.19	-5.0842	-8.51e-02	552953857	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent
ILMN_1228567	0.63666	2.63e-01	1.19	-5.0842	5.69e-02	557636714	Pknox2	Pbx/knotted 1 homeobox 2
ILMN_1239808	0.63666	2.63e-01	1.19	-5.0843	1.81e-01	130490960	Lysmd2	LysM, putative peptidoglycan-binding, domain containing 2
ILMN_3110679	0.63666	2.63e-01	1.19	-5.0843	7.70e-02	65301482	Gatsl2	GATS protein-like 2
ILMN_2700833	0.63666	2.63e-01	1.19	-5.0844	5.35e-02	315507150	D11Wsu47e	DNA segment, Chr 11, Wayne State University 47, expressed
ILMN_2746906	0.63666	2.63e-01	1.19	-5.0845	2.83e-01	94158949	Nudt19	nudix (nucleoside diphosphate linked moiety X)-type motif 19
ILMN_1230413	0.63666	2.63e-01	-1.19	-5.0845	-1.58e-01	258645117	Rab11a	RAB11A, member RAS oncogene family
ILMN_2924041	0.63666	2.63e-01	1.19	-5.0846	6.46e-02	NA		
ILMN_2945275	0.63666	2.63e-01	-1.19	-5.0846	-7.17e-02	124249065	Rbm15	RNA binding motif protein 15
ILMN_2671266	0.63666	2.63e-01	-1.19	-5.0848	-2.68e-01	94400913	Dennd6b	DENN/MADD domain containing 6B
ILMN_2597532	0.63666	2.63e-01	-1.19	-5.085	-3.59e-01	311893402	App	amyloid beta (A4) precursor protein
ILMN_2602125	0.63666	2.63e-01	1.19	-5.085	5.69e-02	188035921	Acrbp	proacrosin binding protein
ILMN_2713686	0.63666	2.63e-01	-1.19	-5.0851	-4.76e-02	125625355	Pnpo	pyridoxine 5'-phosphate oxidase
ILMN_1246560	0.63666	2.63e-01	1.19	-5.0852	9.47e-02	158508601	Syt12	synaptotagmin XII
ILMN_2632571	0.63666	2.63e-01	1.19	-5.0854	6.83e-02	225543248	Ifnlr1	interferon lambda receptor 1
ILMN_2814168	0.63666	2.63e-01	1.19	-5.0854	6.37e-02	251823834	Adgre5	adhesion G protein-coupled receptor E5
ILMN_3009225	0.63666	2.63e-01	-1.19	-5.0855	-1.70e-01	439253722	Apoc4	apolipoprotein C-IV
ILMN_3161639	0.63666	2.63e-01	-1.19	-5.0856	-2.89e-01	115311553	Ssna1	SS nuclear autoantigen 1
ILMN_2596441	0.63666	2.63e-01	1.19	-5.0856	7.39e-02	9910401	Magea5	melanoma antigen, family A, 5
ILMN_2792868	0.63677	2.63e-01	1.19	-5.0859	1.81e-01	133893170	Blvrb	biliverdin reductase B (flavin reductase (NADPH))
ILMN_3123970	0.63677	2.63e-01	-1.19	-5.0861	-1.76e-01	595582351	Stag2	stromal antigen 2
ILMN_2867835	0.63677	2.63e-01	1.19	-5.0862	2.31e-01	118130170	Mif	macrophage migration inhibitory factor
ILMN_2823980	0.63677	2.63e-01	1.19	-5.0862	7.97e-02	158508722	Lmx1a	LIM homeobox transcription factor 1 alpha
ILMN_2815107	0.63697	2.63e-01	-1.19	-5.0866	-1.93e-01	255958290	Gosr2	golgi SNAP receptor complex member 2
ILMN_1222770	0.63697	2.63e-01	1.19	-5.0867	7.07e-02	556695419	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2
ILMN_2783403	0.63706	2.64e-01	1.19	-5.0869	1.68e-01	34328194	Ptpn12	protein tyrosine phosphatase, non-receptor type 12
ILMN_2625058	0.63708	2.64e-01	-1.19	-5.0871	-1.84e-01	575077475	Kansl2	KAT8 regulatory NSL complex subunit 2
ILMN_2771766	0.63708	2.64e-01	1.18	-5.0873	1.06e-01	119226205	Ccl12	chemokine (C-C motif) ligand 12
ILMN_2887075	0.63708	2.64e-01	-1.18	-5.0873	-6.95e-02	295148194	Acp2	acid phosphatase 2, lysosomal
ILMN_2666445	0.63708	2.64e-01	-1.18	-5.0873	-1.28e-01	254281342	Agpat1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)
ILMN_2754287	0.63708	2.64e-01	1.18	-5.0875	4.36e-02	22122570	Guca1b	guanylate cyclase activator 1B
ILMN_2726850	0.63725	2.64e-01	1.18	-5.0878	4.86e-02	291045221	Tacr1	tachykinin receptor 1
ILMN_2754787	0.63731	2.64e-01	-1.18	-5.0884	-5.85e-02	113204628	Rsrc1	arginine/serine-rich coiled-coil 1
ILMN_2784230	0.63731	2.64e-01	-1.18	-5.0886	-8.82e-02	229093140	St8sia4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
ILMN_2879329	0.63731	2.64e-01	1.18	-5.0886	8.56e-02	6679013	Nat1	N-acetyl transferase 1
ILMN_2664129	0.63731	2.64e-01	-1.18	-5.0888	-6.58e-01	588480522	Hist1h4h	histone cluster 1, H4h
ILMN_3065779	0.63731	2.64e-01	1.18	-5.0888	7.05e-02	555290050	Mier1	MEIR1 treanscription regulator
ILMN_3070576	0.63731	2.64e-01	1.18	-5.0888	5.19e-02	225543106	Glud1	glutamate dehydrogenase 1
ILMN_1238398	0.63731	2.64e-01	-1.18	-5.089	-1.32e-01	141801807	Tex10	testis expressed gene 10
ILMN_2790373	0.63731	2.64e-01	-1.18	-5.089	-1.41e-01	157951644	Snn	stannin
ILMN_1238542	0.63731	2.64e-01	-1.18	-5.089	-4.55e-01	141801670	Fam213b	family with sequence similarity 213, member B
ILMN_2588650	0.63731	2.64e-01	-1.18	-5.0891	-1.26e-01	160298151	Ccdc32	coiled-coil domain containing 32
ILMN_2713004	0.63731	2.64e-01	-1.18	-5.0891	-4.79e-02	240849395	Fam73a	family with sequence similarity 73, member A
ILMN_1226540	0.63731	2.64e-01	-1.18	-5.0892	-1.46e-01	118131207	Agpat3	1-acylglycerol-3-phosphate O-acyltransferase 3
ILMN_2671460	0.63733	2.65e-01	1.18	-5.0896	7.48e-02	158966679	Dclre1c	DNA cross-link repair 1C
ILMN_2700982	0.63733	2.65e-01	-1.18	-5.0896	-3.72e-01	761631381	Pecam1	platelet/endothelial cell adhesion molecule 1
ILMN_2678002	0.63733	2.65e-01	1.18	-5.0896	6.34e-02	134288852	Notch2	notch 2
ILMN_3155021	0.63733	2.65e-01	1.18	-5.0897	6.61e-02	161333857	Fbxl13	F-box and leucine-rich repeat protein 13
ILMN_2711499	0.63733	2.65e-01	1.18	-5.0898	5.67e-02	289629172	Olfr1161	olfactory receptor 1161
ILMN_2767764	0.63741	2.65e-01	1.18	-5.09	7.01e-02	237512941	Tor1aip2	torsin A interacting protein 2
ILMN_1256292	0.63741	2.65e-01	-1.18	-5.0902	-5.85e-02	291621690	Ilvbl	ilvB (bacterial acetolactate synthase)-like
ILMN_1256186	0.63741	2.65e-01	-1.18	-5.0902	-7.40e-02	70778725	Wrap73	WD repeat containing, antisense to Trp73
ILMN_2624782	0.63744	2.65e-01	1.18	-5.0905	2.73e-01	NA		
ILMN_2940440	0.63744	2.65e-01	-1.18	-5.0905	-8.52e-02	654823457	Ganab	alpha glucosidase 2 alpha neutral subunit
ILMN_2651462	0.63744	2.65e-01	-1.18	-5.0906	-1.07e-01	170016082	Mus81	MUS81 structure-specific endonuclease subunit
ILMN_2915716	0.63754	2.65e-01	-1.18	-5.0909	-1.08e-01	153792437	0610040J01Rik	RIKEN cDNA 0610040J01 gene
ILMN_2672528	0.63754	2.65e-01	-1.18	-5.0909	-3.81e-01	270341387	Pabpn1	poly(A) binding protein, nuclear 1
ILMN_1223346	0.63756	2.65e-01	-1.18	-5.091	-2.44e-01	595759124	Serf2	small EDRK-rich factor 2
ILMN_2795106	0.63762	2.65e-01	1.18	-5.0912	7.59e-02	141803352	Cyp1a2	cytochrome P450, family 1, subfamily a, polypeptide 2
ILMN_2744138	0.63792	2.65e-01	1.18	-5.0918	5.34e-02	254039642	Cttnbp2nl	CTTNBP2 N-terminal like
ILMN_2710705	0.63792	2.65e-01	-1.18	-5.0919	-8.63e-01	595582148	Sqstm1	sequestosome 1
ILMN_2624695	0.63792	2.65e-01	-1.18	-5.0919	-3.27e-01	118129894	Chchd4	coiled-coil-helix-coiled-coil-helix domain containing 4
ILMN_1235070	0.63792	2.65e-01	-1.18	-5.0921	-1.57e-01	557440882	Nrap	nebulin-related anchoring protein
ILMN_2962095	0.63792	2.66e-01	1.18	-5.0922	9.51e-02	141802653	Fam161b	family with sequence similarity 161, member B
ILMN_2592239	0.63792	2.66e-01	1.18	-5.0922	2.25e-01	227498249	Pigp	phosphatidylinositol glycan anchor biosynthesis, class P
ILMN_3121851	0.63796	2.66e-01	-1.18	-5.0924	-1.71e-01	555943788	Ppp2r5c	protein phosphatase 2, regulatory subunit B', gamma
ILMN_2681446	0.63808	2.66e-01	-1.18	-5.0927	-1.65e-01	118130483	Clpb	ClpB caseinolytic peptidase B
ILMN_2812926	0.63808	2.66e-01	1.18	-5.0928	6.96e-02	84875509	Slc30a10	solute carrier family 30, member 10
ILMN_1220187	0.63808	2.66e-01	1.18	-5.093	5.61e-02	118130839	Ppp1cc	protein phosphatase 1, catalytic subunit, gamma isoform
ILMN_2634216	0.63808	2.66e-01	1.18	-5.0931	7.58e-02	326368218	Reep6	receptor accessory protein 6
