ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2704823	0.70513	2.62e-01	1.1893941	-5.38756	0.43739449	142366266	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)
ILMN_1228091	0.70545	2.62e-01	1.1889614	-5.38803	0.15633467	269995970	Bcor	BCL6 interacting corepressor
ILMN_2650856	0.70545	2.62e-01	-1.188724	-5.38828	-0.07219694	141802553	Cst11	cystatin 11
ILMN_2987637	0.70545	2.62e-01	-1.1887096	-5.3883	-0.07137363	146134429	Fbxo15	F-box protein 15
ILMN_2789888	0.7055	2.62e-01	1.188498	-5.38853	0.77658234	269308264	Rnf10	ring finger protein 10
ILMN_2706051	0.7055	2.62e-01	1.1883523	-5.38868	0.13755089	125628649	Ccdc47	coiled-coil domain containing 47
ILMN_1226187	0.7055	2.62e-01	1.1880519	-5.38901	0.36673268	300795899	Lancl1	LanC (bacterial lantibiotic synthetase component C)-like 1
ILMN_2711499	0.7055	2.62e-01	-1.1879051	-5.38917	-0.06986919	289629172	Olfr1161	olfactory receptor 1161
ILMN_2670398	0.7055	2.62e-01	1.1878319	-5.38924	0.17175918	122937367	Eif4ebp1	eukaryotic translation initiation factor 4E binding protein 1
ILMN_1229840	0.7055	2.63e-01	-1.187621	-5.38947	-0.0977545	237681062	Fcrla	Fc receptor-like A
ILMN_2990864	0.7055	2.63e-01	-1.18731	-5.38981	-0.24359485	890778118	Rab28	RAB28, member RAS oncogene family
ILMN_2764301	0.7055	2.63e-01	1.1872406	-5.38988	0.26611111	142373343	Mmab	methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human)
ILMN_2684397	0.7055	2.63e-01	1.1870551	-5.39008	0.05661109	142375956	Lrrc24	leucine rich repeat containing 24
ILMN_2707895	0.7055	2.63e-01	1.1870482	-5.39009	0.14197406	557878655	Kdm3a	lysine (K)-specific demethylase 3A
ILMN_2699637	0.7055	2.63e-01	-1.186952	-5.39019	-0.06835784	255958259	Lsr	lipolysis stimulated lipoprotein receptor
ILMN_1245518	0.7055	2.63e-01	-1.1868938	-5.39025	-0.10353965	114145510	Vsig2	V-set and immunoglobulin domain containing 2
ILMN_3090844	0.7055	2.63e-01	-1.1868126	-5.39034	-0.08819721	124486778	L3mbtl1	l(3)mbt-like (Drosophila)
ILMN_1213858	0.7055	2.63e-01	-1.1866119	-5.39056	-0.16332192	142343818	Itgb3bp	integrin beta 3 binding protein (beta3-endonexin)
ILMN_1253242	0.7055	2.63e-01	-1.186576	-5.3906	-0.06346866	314122352	Adgrb2	adhesion G protein-coupled receptor B2
ILMN_1251771	0.7055	2.63e-01	1.1864352	-5.39075	0.73057062	142363130	Cyc1	cytochrome c-1
ILMN_2650547	0.7055	2.63e-01	1.1863725	-5.39082	0.16692867	746816110	Hus1	HUS1 checkpoint clamp component
ILMN_2681946	0.7055	2.63e-01	1.1863309	-5.39086	0.30499281	170650662	Mrps11	mitochondrial ribosomal protein S11
ILMN_1223145	0.7055	2.63e-01	1.1863061	-5.39089	0.1455236	229576841	Cnot9	CCR4-NOT transcription complex, subunit 9
ILMN_1259775	0.70556	2.63e-01	-1.1858809	-5.39135	-0.08856493	160333922	Hnrnpu	heterogeneous nuclear ribonucleoprotein U
ILMN_1224173	0.70556	2.63e-01	-1.1858245	-5.39141	-0.06729295	31560475	Dkk3	dickkopf WNT signaling pathway inhibitor 3
ILMN_2735415	0.70556	2.63e-01	-1.1857319	-5.39151	-0.07408432	13385655	Hoga1	4-hydroxy-2-oxoglutarate aldolase 1
ILMN_2791059	0.70556	2.63e-01	1.1856761	-5.39157	0.3341801	146141141	Cltb	clathrin, light polypeptide (Lcb)
ILMN_2603593	0.70556	2.63e-01	1.1856311	-5.39161	0.06166265	169234757	Thap1	THAP domain containing, apoptosis associated protein 1
ILMN_2911102	0.70581	2.63e-01	-1.185119	-5.39217	-0.05854727	227908860	Kif3b	kinesin family member 3B
ILMN_1236631	0.70581	2.63e-01	-1.1850933	-5.39219	-0.307051	254028197	Rpl23a	ribosomal protein L23A
ILMN_1219661	0.70581	2.64e-01	1.1849075	-5.39239	0.38931015	160333743	Cog6	component of oligomeric golgi complex 6
ILMN_1224093	0.70581	2.64e-01	1.1848925	-5.39241	0.12264311	144922655	Llgl2	lethal giant larvae homolog 2 (Drosophila)
ILMN_1235612	0.70582	2.64e-01	-1.184755	-5.39256	-0.05774728	213513264	Lenep	lens epithelial protein
ILMN_3131766	0.70602	2.64e-01	1.1844176	-5.39292	0.07659265	59624978	Trex1	three prime repair exonuclease 1
ILMN_3053158	0.70602	2.64e-01	1.1841285	-5.39323	0.25979922	406035324	Dyrk1b	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b
ILMN_1223614	0.70602	2.64e-01	-1.1840362	-5.39333	-0.18908266	555290084	Rbpms	RNA binding protein gene with multiple splicing
ILMN_2862465	0.70602	2.64e-01	1.1839495	-5.39342	0.06485295	13994198	Ghdc	GH3 domain containing
ILMN_1244514	0.70602	2.64e-01	1.1834499	-5.39396	0.30358718	164663887	Schip1	schwannomin interacting protein 1
ILMN_1259127	0.70602	2.64e-01	-1.1834073	-5.39401	-0.17746704	116686103	Bcas2	breast carcinoma amplified sequence 2
ILMN_1237197	0.70602	2.64e-01	1.1833467	-5.39407	0.23800519	244792699	Nrp1	neuropilin 1
ILMN_2588056	0.70602	2.64e-01	-1.1832287	-5.3942	-0.34697622	576080553	Gapdh	glyceraldehyde-3-phosphate dehydrogenase
ILMN_2629030	0.70602	2.64e-01	-1.1831637	-5.39427	-0.15512806	125656156	Nudt16	nudix (nucleoside diphosphate linked moiety X)-type motif 16
ILMN_2630120	0.70602	2.64e-01	1.1830758	-5.39436	0.06671853	555943776	Mkl1	MKL (megakaryoblastic leukemia)/myocardin-like 1
ILMN_1241696	0.70602	2.64e-01	1.1829426	-5.39451	0.15884932	118130948	Fbxw4	F-box and WD-40 domain protein 4
ILMN_2749317	0.70602	2.64e-01	-1.182762	-5.3947	-0.0723175	142385310	Itih1	inter-alpha trypsin inhibitor, heavy chain 1
ILMN_2688383	0.70602	2.64e-01	1.1827568	-5.3947	0.14613837	158966688	Nop2	NOP2 nucleolar protein
ILMN_2771956	0.70602	2.64e-01	1.182628	-5.39484	0.43122976	549806769	Calu	calumenin
ILMN_1254721	0.70602	2.64e-01	-1.1825646	-5.39491	-0.05960338	226874913	Ces3b	carboxylesterase 3B
ILMN_2746055	0.70602	2.65e-01	1.1824225	-5.39506	0.2631725	254939636	Afg3l1	AFG3-like AAA ATPase 1
ILMN_2752552	0.70602	2.65e-01	-1.1823408	-5.39515	-0.15199104	45597446	Sod1	superoxide dismutase 1, soluble
ILMN_2685477	0.70602	2.65e-01	1.1823335	-5.39516	0.10648273	237681117	Rdh14	retinol dehydrogenase 14 (all-trans and 9-cis)
ILMN_2658153	0.70625	2.65e-01	-1.1819832	-5.39554	-0.15514539	260281876	Zcchc17	zinc finger, CCHC domain containing 17
ILMN_2729783	0.70627	2.65e-01	-1.1818269	-5.3957	-0.06575346	955689424	Ahrr	aryl-hydrocarbon receptor repressor
ILMN_2700765	0.70627	2.65e-01	1.1816052	-5.39594	0.11778928	NA		
ILMN_2917471	0.70627	2.65e-01	1.1815168	-5.39604	0.16823129	443609484	Ednrb	endothelin receptor type B
ILMN_2832802	0.70627	2.65e-01	-1.1814394	-5.39612	-0.07356549	154091000	Olfr55	olfactory receptor 55
ILMN_2738345	0.70627	2.65e-01	1.1812284	-5.39635	0.27559651	146149188	Lims2	LIM and senescent cell antigen like domains 2
ILMN_3096933	0.70627	2.65e-01	1.1811271	-5.39645	0.12820698	141801374	Top1mt	DNA topoisomerase 1, mitochondrial
ILMN_2858930	0.70627	2.65e-01	-1.1809319	-5.39666	-0.07070588	226823219	Krt15	keratin 15
ILMN_2621471	0.70627	2.65e-01	1.1809147	-5.39668	0.1451932	254281346	Get4	golgi to ER traffic protein 4
ILMN_2710819	0.70627	2.65e-01	1.1808261	-5.39678	0.13346448	NA		
ILMN_2662962	0.70627	2.65e-01	1.1803638	-5.39727	0.09096226	34328359	Rhot2	ras homolog family member T2
ILMN_2655954	0.70627	2.65e-01	1.18025	-5.3974	0.08232149	141802122	Gpam	glycerol-3-phosphate acyltransferase, mitochondrial
ILMN_2644987	0.70627	2.65e-01	-1.1802132	-5.39744	-0.07540171	959095658	Cd55b	CD55 molecule, decay accelerating factor for complement B
ILMN_2727153	0.70627	2.65e-01	-1.1801617	-5.39749	-0.16661212	951232921	Clu	clusterin
ILMN_1217679	0.70627	2.65e-01	-1.1798619	-5.39781	-0.05899435	48717491	Prss48	protease, serine 48
ILMN_2601020	0.70627	2.66e-01	-1.1796519	-5.39804	-0.06019786	323462196	Cnot10	CCR4-NOT transcription complex, subunit 10
ILMN_2591749	0.70627	2.66e-01	-1.1794451	-5.39826	-0.07215755	158636010	Ssb	Sjogren syndrome antigen B
ILMN_2707207	0.70627	2.66e-01	1.1794319	-5.39827	0.40766909	251823938	Hhatl	hedgehog acyltransferase-like
ILMN_2645772	0.70627	2.66e-01	1.1793377	-5.39837	0.11398549	146135039	Mrpl51	mitochondrial ribosomal protein L51
ILMN_2657243	0.70627	2.66e-01	-1.1792437	-5.39847	-0.26203226	237513010	Kcnf1	potassium voltage-gated channel, subfamily F, member 1
ILMN_2662192	0.70627	2.66e-01	1.1792277	-5.39849	0.0691173	118403331	Gramd3	GRAM domain containing 3
ILMN_2594644	0.70627	2.66e-01	-1.1791702	-5.39855	-0.1028825	142379069	Lrrc48	leucine rich repeat containing 48
ILMN_2757861	0.70627	2.66e-01	1.1791662	-5.39856	0.14080039	254588017	Ap4b1	adaptor-related protein complex AP-4, beta 1
ILMN_1225723	0.70627	2.66e-01	-1.178757	-5.399	-0.28850018	NA		
ILMN_1228374	0.70627	2.66e-01	1.178601	-5.39916	0.10240653	555943843	Lima1	LIM domain and actin binding 1
ILMN_2673260	0.70627	2.66e-01	-1.1784389	-5.39934	-0.05716277	91598840	Ctrl	chymotrypsin-like
ILMN_1258500	0.70627	2.66e-01	-1.1782043	-5.39959	-0.0665221	6754655	Mbl2	mannose-binding lectin (protein C) 2
ILMN_2982736	0.70627	2.66e-01	-1.1782026	-5.39959	-0.21560584	142358051	Cep19	centrosomal protein 19
ILMN_1228038	0.70627	2.66e-01	-1.1779501	-5.39986	-0.0970588	122114636	Ikzf4	IKAROS family zinc finger 4
ILMN_1233887	0.70627	2.66e-01	-1.1779186	-5.39989	-0.07261339	77736536	Map4k5	mitogen-activated protein kinase kinase kinase kinase 5
ILMN_1227573	0.70627	2.66e-01	-1.1778602	-5.39996	-0.05599285	357588523	Irf7	interferon regulatory factor 7
ILMN_2657516	0.70627	2.66e-01	-1.1778587	-5.39996	-0.08372382	283945464	Prr13	proline rich 13
ILMN_2721385	0.70627	2.66e-01	1.1777923	-5.40003	0.2673804	454526347	Dst	dystonin
ILMN_2717678	0.70627	2.66e-01	-1.1777758	-5.40005	-0.0717246	162136022	Muc13	mucin 13, epithelial transmembrane
ILMN_2648397	0.70627	2.66e-01	1.1777271	-5.4001	0.51607694	575501573	Anapc5	anaphase-promoting complex subunit 5
ILMN_3105563	0.70627	2.66e-01	-1.1776651	-5.40017	-0.09863316	261244932	Dmkn	dermokine
ILMN_2472444	0.70665	2.67e-01	-1.1771321	-5.40074	-0.07704276	254028256	Traf4	TNF receptor associated factor 4
ILMN_3118707	0.70665	2.67e-01	-1.1770428	-5.40083	-0.05772879	550544165	Sla	src-like adaptor
ILMN_2692644	0.70678	2.67e-01	-1.1766717	-5.40123	-0.39421795	79750561	Adig	adipogenin
ILMN_2710151	0.70678	2.67e-01	1.1766703	-5.40123	0.13703527	118130016	Snap47	synaptosomal-associated protein, 47
ILMN_1250555	0.70693	2.67e-01	-1.1760052	-5.40194	-0.25388857	225579143	Ebpl	emopamil binding protein-like
ILMN_2738536	0.70693	2.67e-01	-1.1759791	-5.40197	-0.21942977	575501573	Anapc5	anaphase-promoting complex subunit 5
ILMN_1238032	0.70693	2.67e-01	1.1758463	-5.40211	0.16564103	229577154	Fbxl5	F-box and leucine-rich repeat protein 5
ILMN_2753109	0.70693	2.67e-01	-1.1757721	-5.40219	-0.12691059	27753999	Mvb12a	multivesicular body subunit 12A
ILMN_2981871	0.70693	2.67e-01	-1.1756074	-5.40237	-0.27027146	145966910	Tmed9	transmembrane emp24 protein transport domain containing 9
ILMN_2606243	0.70693	2.67e-01	1.1755374	-5.40244	0.45754324	118131166	Ppp2r1a	protein phosphatase 2, regulatory subunit A, alpha
ILMN_2743013	0.70693	2.67e-01	-1.1753918	-5.4026	-0.07195414	254540077	Ncf4	neutrophil cytosolic factor 4
ILMN_2637897	0.70693	2.67e-01	-1.1753527	-5.40264	-0.05319099	255522930	Nlrx1	NLR family member X1
ILMN_1221045	0.70693	2.67e-01	1.1751596	-5.40285	0.08869347	545746422	Prkcz	protein kinase C, zeta
ILMN_1226497	0.70693	2.67e-01	-1.1751109	-5.4029	-0.07035847	240120055	Ift80	intraflagellar transport 80
ILMN_2791665	0.70693	2.67e-01	1.1751017	-5.40291	0.05444575	73661177	Agxt2	alanine-glyoxylate aminotransferase 2
ILMN_2589556	0.70693	2.67e-01	1.1748557	-5.40317	0.15064033	229576821	Ikbkb	inhibitor of kappaB kinase beta
ILMN_2848871	0.70693	2.67e-01	-1.1745515	-5.4035	-0.0596812	283837765	Acer1	alkaline ceramidase 1
ILMN_2604894	0.70693	2.68e-01	1.1744524	-5.4036	0.0620883	257196120	Snrk	SNF related kinase
ILMN_1250081	0.70693	2.68e-01	1.1743698	-5.40369	0.10964649	363543361	Wbscr22	Williams Beuren syndrome chromosome region 22
ILMN_2681528	0.70693	2.68e-01	-1.1742412	-5.40383	-0.08543853	298286544	Mrps36	mitochondrial ribosomal protein S36
ILMN_3050134	0.70693	2.68e-01	1.1741775	-5.4039	0.04939047	89363041	Palmd	palmdelphin
ILMN_1220101	0.70693	2.68e-01	-1.174124	-5.40395	-0.07911161	88853592	Gpr183	G protein-coupled receptor 183
ILMN_1247267	0.70693	2.68e-01	1.174069	-5.40401	0.49606417	295389660	Smox	spermine oxidase
ILMN_1250068	0.70693	2.68e-01	-1.1739656	-5.40412	-0.41285926	802083938	Atpif1	ATPase inhibitory factor 1
ILMN_1218981	0.70693	2.68e-01	-1.1738235	-5.40427	-0.21781368	118130002	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7
ILMN_2679037	0.70693	2.68e-01	1.1735336	-5.40458	0.11543994	133892608	Cmtm3	CKLF-like MARVEL transmembrane domain containing 3
ILMN_2730803	0.70693	2.68e-01	1.1727291	-5.40544	0.37209131	146134496	Mpnd	MPN domain containing
ILMN_2893063	0.70693	2.68e-01	-1.1727278	-5.40544	-0.13075903	88759343	Rnf219	ring finger protein 219
ILMN_2755981	0.70693	2.68e-01	-1.1725329	-5.40565	-0.16835419	NA		
ILMN_2923048	0.70693	2.68e-01	-1.1725005	-5.40569	-0.06372627	145312257	Spo11	SPO11 meiotic protein covalently bound to DSB
ILMN_3008238	0.70693	2.68e-01	-1.1724576	-5.40573	-0.08902742	270483857	Tmem8	transmembrane protein 8 (five membrane-spanning domains)
ILMN_2859294	0.70693	2.68e-01	-1.1723416	-5.40586	-0.15266637	142383973	Emc3	ER membrane protein complex subunit 3
ILMN_3109289	0.70693	2.68e-01	1.1723405	-5.40586	0.21751416	553727158	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)
ILMN_2845744	0.70693	2.68e-01	1.172073	-5.40614	0.06199282	158508695	Dnaaf1	dynein, axonemal assembly factor 1
ILMN_2723190	0.70693	2.69e-01	1.1719142	-5.40631	0.07236818	959241443	Guca1a	guanylate cyclase activator 1a (retina)
ILMN_1235481	0.70693	2.69e-01	1.1718925	-5.40634	0.11956919	928192554	Prkar1a	protein kinase, cAMP dependent regulatory, type I, alpha
ILMN_2807084	0.70693	2.69e-01	1.1718856	-5.40634	0.2423947	225690613	Acot7	acyl-CoA thioesterase 7
ILMN_2617256	0.70693	2.69e-01	-1.1718849	-5.40634	-0.0820905	117647223	Ms4a10	membrane-spanning 4-domains, subfamily A, member 10
ILMN_2747031	0.70693	2.69e-01	-1.1714751	-5.40678	-0.08655236	NA		
ILMN_2637066	0.70693	2.69e-01	1.1713372	-5.40693	0.27564997	142360665	Fam96b	family with sequence similarity 96, member B
ILMN_1257872	0.70693	2.69e-01	1.1712576	-5.40701	0.42597131	560879446	4933434E20Rik	RIKEN cDNA 4933434E20 gene
ILMN_2740053	0.70693	2.69e-01	-1.1712181	-5.40706	-0.11693781	146141209	Prpf3	pre-mRNA processing factor 3
ILMN_1215139	0.70693	2.69e-01	-1.1711731	-5.4071	-0.07040788	113865962	Nat8f2	N-acetyltransferase 8 (GCN5-related) family member 2
ILMN_2986978	0.70693	2.69e-01	-1.1711093	-5.40717	-0.07968855	171543834	Smo	smoothened, frizzled class receptor
ILMN_2629446	0.70693	2.69e-01	-1.1709517	-5.40734	-0.11059244	256773290	Prpsap2	phosphoribosyl pyrophosphate synthetase-associated protein 2
ILMN_2629420	0.70693	2.69e-01	-1.170491	-5.40783	-0.07137186	227497708	Rassf2	Ras association (RalGDS/AF-6) domain family member 2
ILMN_1258159	0.70693	2.69e-01	-1.1702911	-5.40804	-0.12297642	165377225	Slc2a1	solute carrier family 2 (facilitated glucose transporter), member 1
ILMN_2912318	0.70693	2.69e-01	1.1702678	-5.40807	0.12322059	133904141	Terf2	telomeric repeat binding factor 2
ILMN_2613904	0.70693	2.69e-01	1.1702471	-5.40809	0.27831815	257796238	Hspb2	heat shock protein 2
ILMN_2897230	0.70693	2.69e-01	-1.1701002	-5.40825	-0.05163336	128485773	Stat6	signal transducer and activator of transcription 6
ILMN_2720836	0.70693	2.69e-01	-1.170019	-5.40833	-0.20334083	601984033	Rbm47	RNA binding motif protein 47
ILMN_1245514	0.70693	2.69e-01	-1.1699702	-5.40839	-0.0817214	268607641	Cyp2c70	cytochrome P450, family 2, subfamily c, polypeptide 70
ILMN_3009373	0.70693	2.69e-01	-1.1695075	-5.40888	-0.06370065	283483961	A4galt	alpha 1,4-galactosyltransferase
ILMN_3160212	0.70693	2.69e-01	1.169383	-5.40901	0.14779382	256418955	Prps1l3	phosphoribosyl pyrophosphate synthetase 1-like 3
ILMN_1233905	0.70693	2.70e-01	-1.1691558	-5.40925	-0.2151075	557786160	Atl2	atlastin GTPase 2
ILMN_1240860	0.70693	2.70e-01	-1.1691056	-5.40931	-0.07149571	268370087	Setd3	SET domain containing 3
ILMN_3123120	0.70693	2.70e-01	1.1689218	-5.4095	0.45509102	121674789	Rnps1	ribonucleic acid binding protein S1
ILMN_2914843	0.70693	2.70e-01	-1.1689043	-5.40952	-0.1548507	247300941	Psmb10	proteasome (prosome, macropain) subunit, beta type 10
ILMN_2855397	0.70693	2.70e-01	1.1688797	-5.40955	0.17999014	226874951	Hgs	HGF-regulated tyrosine kinase substrate
ILMN_2923445	0.70693	2.70e-01	-1.1688643	-5.40956	-0.25825175	440309867	Acta2	actin, alpha 2, smooth muscle, aorta
ILMN_3147584	0.70693	2.70e-01	-1.1688516	-5.40958	-0.32016664	70887800	Fads3	fatty acid desaturase 3
ILMN_1219717	0.70693	2.70e-01	-1.1687891	-5.40964	-0.12531663	409264678	Sort1	sortilin 1
ILMN_1220521	0.70693	2.70e-01	1.1685787	-5.40987	0.1004122	31982650	S100a16	S100 calcium binding protein A16
ILMN_1235995	0.70693	2.70e-01	-1.1684865	-5.40997	-0.11052931	255759878	Ddx3y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked
ILMN_3158633	0.70693	2.70e-01	1.1682654	-5.4102	0.06028656	83649759	Wash1	WAS protein family homolog 1
ILMN_2888742	0.70693	2.70e-01	1.1681389	-5.41034	0.27201564	87299633	Ntan1	N-terminal Asn amidase
ILMN_3096750	0.70693	2.70e-01	1.1681374	-5.41034	0.15520673	84875514	Seh1l	SEH1-like (S. cerevisiae
ILMN_2955883	0.70693	2.70e-01	-1.1681123	-5.41036	-0.23973224	9790284	Vps29	VPS29 retromer complex component
ILMN_2677766	0.70693	2.70e-01	-1.1680179	-5.41047	-0.07244564	118129994	Hmx1	H6 homeobox 1
ILMN_3009910	0.70693	2.70e-01	1.167884	-5.41061	0.12180772	146134890	Mak16	MAK16 homolog
ILMN_2660471	0.70693	2.70e-01	1.1677145	-5.41079	0.07187519	42544247	Dhcr7	7-dehydrocholesterol reductase
ILMN_3000236	0.70693	2.70e-01	-1.1674932	-5.41102	-0.07657412	805299478	F11	coagulation factor XI
ILMN_2865473	0.70693	2.70e-01	-1.1671234	-5.41142	-0.05953413	164518901	Tmem81	transmembrane protein 81
ILMN_2599527	0.70693	2.70e-01	1.1670137	-5.41153	0.29075355	444741645	Cyhr1	cysteine and histidine rich 1
ILMN_2634169	0.70693	2.70e-01	-1.1669656	-5.41158	-0.07443732	158533998	Cldn19	claudin 19
ILMN_2850527	0.70693	2.71e-01	-1.1666874	-5.41188	-0.10717563	142374372	Thoc1	THO complex 1
ILMN_2657980	0.70693	2.71e-01	-1.1666196	-5.41195	-0.05297082	226443014	Faah	fatty acid amide hydrolase
ILMN_3065748	0.70693	2.71e-01	-1.1664563	-5.41213	-0.06878953	553727173	Paip1	polyadenylate binding protein-interacting protein 1
ILMN_2618918	0.70693	2.71e-01	-1.1664446	-5.41214	-0.05232004	153945871	Slc2a6	solute carrier family 2 (facilitated glucose transporter), member 6
ILMN_1213725	0.70693	2.71e-01	-1.166347	-5.41224	-0.17983713	142387406	Nudt5	nudix (nucleoside diphosphate linked moiety X)-type motif 5
ILMN_1252761	0.70693	2.71e-01	1.1663456	-5.41224	0.23999287	6681224	Drg1	developmentally regulated GTP binding protein 1
ILMN_2970494	0.70693	2.71e-01	-1.166214	-5.41238	-0.0830837	148747545	Serpina3k	serine (or cysteine) peptidase inhibitor, clade A, member 3K
ILMN_2790246	0.70693	2.71e-01	-1.1661553	-5.41245	-0.13170944	11612514	Herpud1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1
ILMN_2781118	0.70693	2.71e-01	1.1660955	-5.41251	0.17318972	257467491	Cdpf1	cysteine rich, DPF motif domain containing 1
ILMN_2859348	0.70693	2.71e-01	-1.1660856	-5.41252	-0.2488911	269784724	Taf9b	TATA-box binding protein associated factor 9B
ILMN_2788221	0.70693	2.71e-01	-1.1660625	-5.41254	-0.06380706	156231019	Kng1	kininogen 1
ILMN_2955020	0.70693	2.71e-01	-1.1656954	-5.41294	-0.10152514	288541414	Ticam2	toll-like receptor adaptor molecule 2
ILMN_2719296	0.70693	2.71e-01	-1.1656853	-5.41295	-0.139901	244793487	Mfn1	mitofusin 1
ILMN_2667335	0.70693	2.71e-01	-1.1656319	-5.413	-0.07605332	176866043	Allc	allantoicase
ILMN_2846194	0.70693	2.71e-01	-1.1655461	-5.41309	-0.09075441	363543335	Echdc2	enoyl Coenzyme A hydratase domain containing 2
ILMN_2635197	0.70693	2.71e-01	-1.1653396	-5.41331	-0.08924086	124301213	Psapl1	prosaposin-like 1
ILMN_2592321	0.70693	2.71e-01	1.1652939	-5.41336	0.18190797	949474745	Cdh13	cadherin 13
ILMN_2806291	0.70693	2.71e-01	1.1652037	-5.41346	0.10493071	146135054	Kbtbd4	kelch repeat and BTB (POZ) domain containing 4
ILMN_2645763	0.70693	2.71e-01	1.1651979	-5.41346	0.24553078	142369094	Borcs6	BLOC-1 related complex subunit 6
ILMN_2722778	0.70693	2.71e-01	-1.1650604	-5.41361	-0.06723219	601983198	Cpsf4	cleavage and polyadenylation specific factor 4
ILMN_2983093	0.70693	2.71e-01	1.1649872	-5.41369	0.0764536	188528623	Prmt5	protein arginine N-methyltransferase 5
ILMN_3158698	0.70693	2.71e-01	-1.1649663	-5.41371	-0.12756737	38524603	Lrrc75a	leucine rich repeat containing 75A
ILMN_1258782	0.70693	2.71e-01	1.1648872	-5.41379	0.28683078	890769682	Ube2k	ubiquitin-conjugating enzyme E2K
ILMN_2943818	0.70693	2.71e-01	-1.1648493	-5.41383	-0.07759295	194353996	Hdac6	histone deacetylase 6
ILMN_2747070	0.70693	2.71e-01	1.1648389	-5.41385	0.05608249	172088162	Fpgs	folylpolyglutamyl synthetase
ILMN_1228040	0.70706	2.71e-01	-1.1644469	-5.41426	-0.1461926	91982770	Ptcd3	pentatricopeptide repeat domain 3
ILMN_2613399	0.70706	2.71e-01	1.1642944	-5.41442	0.45574479	126012516	Aimp1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1
ILMN_2618014	0.70706	2.71e-01	1.1642476	-5.41447	0.09201059	817478740	Siah1b	seven in absentia 1B
ILMN_2434503	0.70706	2.72e-01	1.1640633	-5.41467	0.26997979	254540207	Trpc4ap	transient receptor potential cation channel, subfamily C, member 4 associated protein
ILMN_2809656	0.70706	2.72e-01	1.1639973	-5.41474	0.05301744	NA		
ILMN_2985228	0.70706	2.72e-01	-1.1638513	-5.41489	-0.07049045	6679616	Raet1a	retinoic acid early transcript 1, alpha
ILMN_3162682	0.70706	2.72e-01	-1.1636707	-5.41509	-0.05874807	659928158	Mtcp1	mature T cell proliferation 1
ILMN_2591217	0.70706	2.72e-01	1.1636296	-5.41513	0.43831315	262118272	Rars	arginyl-tRNA synthetase
ILMN_1249301	0.70706	2.72e-01	1.1636285	-5.41513	0.61919673	88853585	Bckdk	branched chain ketoacid dehydrogenase kinase
